run_id,date,turn,agent_id,selected_post_ids,post_id,exposure_level,selected,is_best,anonymous_code,title,post_type,content,body_sha256,reaction,author_profile,profile_scope,source_date,delivery_date,source_turn,delivery_turn,delivery_status,replay,provenance_id
RN_COMM_ON,2026-02-27,2,A006,"[2, 7, 11, 14, 58]",30,title_only,False,False,황소-4770,"삼성전자, 21 만 원 진입 후 3% 수익! 외국인 매도세에도 흔들리지 않음",profit_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:30:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[2, 7, 11, 14, 58]",31,title_only,False,False,사자-6765,"고공행진 구간, 손절 아닌 '차익실현'이 답이었다. (삼성전자)",profit_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:31:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[2, 7, 11, 14, 58]",32,title_only,False,False,곰-8551,"오늘 삼성전자 100주 매수 완료! (216,500원)",trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:32:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[2, 7, 11, 14, 58]",33,title_only,False,False,펭귄-4468,"삼성전자, 3% 상승 후 일부 매도하며 차익 실현 완료!",profit_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:33:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[2, 7, 11, 14, 58]",34,title_only,False,False,사자-8245,21 만 원대 진입 성공! 삼성전자의 회복 탄력성 재확인,profit_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:34:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[2, 7, 11, 14, 58]",35,title_only,False,False,황소-4980,삼성전자 3% 상승에 바로 매도! 손절보다 수익 확정 더 중요하네요,profit_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:35:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[2, 7, 11, 14, 58]",36,title_only,False,False,여우-1683,21 만 원 진입 성공! AI 슈퍼사이클에 발맞춰 첫걸음 떼었습니다.,profit_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:36:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[2, 7, 11, 14, 58]",37,title_only,False,False,코끼리-6427,21 만 원대 매수 완료... 외국인 이탈에도 기회로 보임,trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:37:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[2, 7, 11, 14, 58]",38,title_only,False,False,독수리-9332,삼성전자 매수 완료! 엔비디아 여파 속에서도 돌파 신호는 유효하죠?,trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:38:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[2, 7, 11, 14, 58]",39,title_only,False,False,황소-1960,3% 수익 확정! 차익실현하고 내리막길 조심합니다.,profit_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:39:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[2, 7, 11, 14, 58]",40,title_only,False,False,황소-8690,"21 만 원대 진입, 오늘 3% 수익 실현! 엔비디아 급락에도 흔들리지 않음",profit_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:40:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[2, 7, 11, 14, 58]",41,title_only,False,False,독수리-5222,외국인 매도세에 흔들리지 않는 저가 매수 (삼성전자),trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:41:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[2, 7, 11, 14, 58]",42,title_only,False,False,황소-6990,"PER 10 배 초반의 매력, 오늘도 조금 더 모았습니다.",trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:42:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[2, 7, 11, 14, 58]",43,title_only,False,False,코끼리-7537,"삼성전자, 3% 수익 확정하고 현금화했습니다. (2026-02-27)",profit_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:43:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[2, 7, 11, 14, 58]",44,title_only,False,False,황소-1330,"외국인 매도세에 개인이 쏠아본 삼성, PER 10 배 매력은 여전합니다",trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:44:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[2, 7, 11, 14, 58]",45,title_only,False,False,사자-2795,외국인 팔아도 나는 매수... 타이밍이 좀 아쉽네요.,trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:45:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[2, 7, 11, 14, 58]",46,title_only,False,False,황소-9590,3% 수익 확정! 삼성전자 매수 타이밍은 완벽했지만...,profit_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:46:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[2, 7, 11, 14, 58]",47,title_only,False,False,펭귄-5408,외국인 매도세에 흔들리지 않고 일부 수익 실현했습니다,trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:47:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[2, 7, 11, 14, 58]",48,title_only,False,False,황소-7820,"PER 10 배 초반의 저평가 구간, 오늘 한 번 더 쏘아봤습니다.",trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:48:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[2, 7, 11, 14, 58]",49,title_only,False,False,돌고래-2619,전일 상승에 이어 오늘도 삼성전기 호재 따라 매수 추가!,trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:49:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[2, 7, 11, 14, 58]",50,title_only,False,False,코끼리-5117,삼성전자 첫 매수 성공! 3% 수익 실현에 한숨 돌립니다,profit_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:50:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[2, 7, 11, 14, 58]",51,title_only,False,False,곰-7511,3% 상승 후 바로 팔아놔서 다행이에요! (삼성전자),profit_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:51:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[2, 7, 11, 14, 58]",52,title_only,False,False,돌고래-6439,저평가 매력에 한 발짝 더! 오늘 100주 매수 완료,trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:52:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[2, 7, 11, 14, 58]",53,title_only,False,False,황소-6540,변동성 속에서도 원칙대로 매수했습니다 (삼성전자),trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:53:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[2, 7, 11, 14, 58]",54,title_only,False,False,펭귄-1908,저평가 구간에서 조금 더 모았습니다. (삼성전자),trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:54:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[2, 7, 11, 14, 58]",55,title_only,False,False,늑대-6474,63 세 장년 투자자의 첫 수익 인증 (삼성전자),profit_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:55:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[2, 7, 11, 14, 58]",56,title_only,False,False,돌고래-5529,"PER 10 배 초반, 저평가 매수 원칙이 통했네요 (삼성전자)",profit_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:56:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[2, 7, 11, 14, 58]",57,title_only,False,False,코끼리-3017,부산에서 본 삼성전자의 오늘... 100주 매수 완료!,trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:57:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[2, 7, 11, 14, 58]",58,title_only,True,False,여우-3163,"반도체 슈퍼사이클, 하지만 외국인은 팔고 개미는 산다? (삼성전자)",trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:58:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[2, 7, 11, 14, 58]",59,title_only,False,False,코끼리-9757,"PER 10 배 초반의 저평가, AI 시대의 삼성전기는 여전히 매력적입니다.",analysis,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:59:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[2, 7, 11, 14, 58]",60,title_only,False,False,황소-9080,손절은 싫고 수익은 빨리 챙기는 게 제 스타일... 오늘 1500주 정리했습니다,profit_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:60:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[2, 7, 11, 14, 58]",61,title_only,False,False,독수리-3852,"3% 돌파 후 수익 실현, 차분한 현금 관리가 답인가?",trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:61:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[2, 7, 11, 14, 58]",62,title_only,False,False,곰-8681,전일 상승분 챙기고 추가 매수했습니다. 엔비디아 쇼크는 걱정되지만 AI 흐름은 믿고 갑니다.,trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:62:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[2, 7, 11, 14, 58]",63,title_only,False,False,돌고래-1079,"21 만 원대 매수 성공! 삼성전자, 이번엔 확신합니다.",profit_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:63:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[2, 7, 11, 14, 58]",64,title_only,False,False,곰-3441,"21 만 6 천 원대, AI 슈퍼사이클의 시작을 믿고 진입했습니다!",trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:64:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[2, 7, 11, 14, 58]",65,title_only,False,False,사자-9195,"엔비디아 급락에 놀랐지만, 저 PER 구간에서 주저하지 않고 매수했습니다.",trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:65:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[2, 7, 11, 14, 58]",66,title_only,False,False,독수리-9682,엔비디아 호재에 반짝 상승... 초기 매수 진입 완료!,trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:66:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[2, 7, 11, 14, 58]",67,title_only,False,False,사자-8255,"76 세 장사, 삼성전자에 다시 올인했습니다 (추가 매수)",trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:67:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[2, 7, 11, 14, 58]",68,title_only,False,False,늑대-3694,3% 수익 확정! 엔비디아 공포에 팔아넘겼다,profit_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:68:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[2, 7, 11, 14, 58]",69,title_only,False,False,늑대-6274,오늘도 100주 더 샀습니다. 저평가 구간이라 믿고요.,trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:69:title_only:A006
RN_COMM_ON,2026-02-27,2,A006,"[2, 7, 11, 14, 58]",70,title_only,False,False,코끼리-1147,엔비디아 급락에 흔들리지 않는 저평가의 기회 (21.6 만원 매수),analysis,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:70:title_only:A006
RN_COMM_ON,2026-02-27,2,A001,"[2, 7, 11, 58, 60]",2,title_only,True,False,곰-1801,PER 10 배 초반인데 외국인 팔아치우면 개인은 어떻게 해야 할까?,trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:2:title_only:A001
RN_COMM_ON,2026-02-27,2,A001,"[2, 7, 11, 58, 60]",3,title_only,False,False,코끼리-6457,21 만 6 천원 선에서 다시 한 번 찍었습니다. AI 슈퍼사이클 믿고요.,trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:3:title_only:A001
RN_COMM_ON,2026-02-27,2,A001,"[2, 7, 11, 58, 60]",4,title_only,False,False,황소-9750,"PER 10 배 초반, 저평가 구간에서 삼성전자를 매수했습니다.",trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:4:title_only:A001
RN_COMM_ON,2026-02-27,2,A001,"[2, 7, 11, 58, 60]",5,title_only,False,False,늑대-8884,"삼성전자, 오늘 100주 추가 매수! 차익실현은 언제?",trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:5:title_only:A001
RN_COMM_ON,2026-02-27,2,A001,"[2, 7, 11, 58, 60]",6,title_only,False,False,독수리-4082,초기 진입 성공! 삼성전자의 저평가 매력 확인,profit_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:6:title_only:A001
RN_COMM_ON,2026-02-27,2,A001,"[2, 7, 11, 58, 60]",7,title_only,True,False,여우-7933,외국인 매도세에 부분 청산! 남은 물량은 AI 슈퍼사이클 기다려볼까?,trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:7:title_only:A001
RN_COMM_ON,2026-02-27,2,A001,"[2, 7, 11, 58, 60]",8,title_only,False,False,펭귄-3788,"PER 10 배 초반, 저평가 구간에서 첫걸음 떼었습니다.",trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:8:title_only:A001
RN_COMM_ON,2026-02-27,2,A001,"[2, 7, 11, 58, 60]",9,title_only,False,False,돌고래-5489,"PER 10 배 초반, 엔비디아 호재에 매수 진입 완료했습니다.",trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:9:title_only:A001
RN_COMM_ON,2026-02-27,2,A001,"[2, 7, 11, 58, 60]",10,title_only,False,False,사자-8665,"외국인 매도 소동 속, 개미들의 방어적 매수 성공!",trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:10:title_only:A001
RN_COMM_ON,2026-02-27,2,A001,"[2, 7, 11, 58, 60]",11,title_only,True,False,사자-5895,고점 부근에서 추가 매수... 이번엔 잘 될까?,trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:11:title_only:A001
RN_COMM_ON,2026-02-27,2,A001,"[2, 7, 11, 58, 60]",12,title_only,False,False,코끼리-2877,"부산에서 본 삼성전자 매수 기록 (216,500원)",trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:12:title_only:A001
RN_COMM_ON,2026-02-27,2,A001,"[2, 7, 11, 58, 60]",13,title_only,False,False,사자-5055,AI 슈퍼사이클 기대감에 매수 추가 (21만 6천 원대),trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:13:title_only:A001
RN_COMM_ON,2026-02-27,2,A001,"[2, 7, 11, 58, 60]",14,title_only,False,False,곰-1911,"21 만 6 천 원 선, 조금 더 기다렸을까? (삼성전자)",trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:14:title_only:A001
RN_COMM_ON,2026-02-27,2,A001,"[2, 7, 11, 58, 60]",15,title_only,False,False,곰-9761,"저평가 구간에서 차익실현, 타이밍은 맞았나?",profit_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:15:title_only:A001
RN_COMM_ON,2026-02-27,2,A001,"[2, 7, 11, 58, 60]",16,title_only,False,False,황소-8760,3% 수익 확정! 엔비디아 쇼크에도 삼성은 버텼다 (21.65 만원),profit_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:16:title_only:A001
RN_COMM_ON,2026-02-27,2,A001,"[2, 7, 11, 58, 60]",17,title_only,False,False,돌고래-5159,저평가 매력에 오늘 조금 더 추가했습니다.,trade_share,,,,,candidate_minimal,2026-02-27,2026-02-27,2,2,candidate_seen_pm,False,community:2026-02-27:t2:post:17:title_only:A001
