run_id,date,turn,subturn,agent_id,news_depth,fake_public_id,fake_synthetic_id,fake_title,related_event,misinformation_type,sources,base_exposed,read_exposed,search_exposed,selected_by_agent,news_sentiment,action,quantity,belief_summary,decision_reason
simulation_20260715_000826_158697_23249,2026-03-05,7,am,A010,1,news_20260305_종목_cd3b73ac,phasefake_20260305_M01_B,"삼성전자 노사협상, 임금안 합의·생산 정상화 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, selected",True,True,False,True,positive,buy,14,노사 합의와 실적 호조로 펀더멘털이 확인되어 저평가 구간에 진입. 단기 변동성은 있으나 가치 투자 관점에서 매수 기회로 판단.,"노사 합의와 실적 호조로 펀더멘털이 개선되었고, 19 만 원대 진입은 내재가치 대비 저평가 구간으로 판단되어 매수합니다. 현재 현금 비중이 낮아 반등 국면에서 기회 포착이 필요하나, 거래 제약 내 최대 수량인 14 주를 매수하여 유동성을 확보합니다."
simulation_20260715_000826_158697_23249,2026-03-05,7,am,A012,1,news_20260305_종목_cd3b73ac,phasefake_20260305_M01_B,"삼성전자 노사협상, 임금안 합의·생산 정상화 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, selected",True,True,False,True,mixed,buy,17,노사 합의와 환율 안정으로 근본적 리스크 제거. 기술적 반등 신호와 펀더멘털 매력으로 가치 회복 기회로 판단.,노사 합의와 환율 안정으로 리스크 해소 및 반등 신호 확인. 기술적 과매도 구간에서 매수세 유입에 따라 평균 매수 단가 하향을 위해 제한적 매수.
simulation_20260715_000826_158697_23249,2026-03-05,7,am,A014,1,news_20260305_종목_cd3b73ac,phasefake_20260305_M01_B,"삼성전자 노사협상, 임금안 합의·생산 정상화 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, selected",True,True,False,True,mixed,sell,50,"노사 합의와 실적 호재로 장기적 가치는 인정하나, 시장 폭락과 기술적 약세로 단기 진입은 신중해야 함. 현금 보유 중이라 변동성 관리를 최우선.",노사 합의와 실적 호재로 반등했으나 MA5 저항선 부근과 시장 변동성으로 인해 기술적 신호 확인 전까지는 매도 우위. 어제 급락 후 반등 시점을 활용해 손실 축소 및 리스크 관리 차원에서 일부 매도.
simulation_20260715_000826_158697_23249,2026-03-05,7,am,A016,0,news_20260305_종목_cd3b73ac,phasefake_20260305_M01_B,"삼성전자 노사협상, 임금안 합의·생산 정상화 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, selected",True,False,False,True,mixed,sell,10,,"MA5 저항선 부근에서 단기 과열 우려와 180,000 원대 저평가 매수 기회 대비 현금 확보 필요성으로 소폭 매도합니다."
simulation_20260715_000826_158697_23249,2026-03-05,7,am,A015,2,news_20260305_종목_cd3b73ac,phasefake_20260305_M01_B,"삼성전자 노사협상, 임금안 합의·생산 정상화 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, search, selected",True,True,True,True,positive,sell,50,,가치 투자 관점에서 단기 과열 (13% 급등) 시 매수 자제 원칙을 따릅니다. 조정 시 더 매력적인 진입점을 노리기 위해 일부 매도하여 현금 여력을 확보합니다.
simulation_20260715_000826_158697_23249,2026-03-05,7,am,A013,1,news_20260305_종목_cd3b73ac,phasefake_20260305_M01_B,"삼성전자 노사협상, 임금안 합의·생산 정상화 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, selected",True,True,False,True,mixed,buy,13,노사 협상 정상화와 실적 호재로 단기 반등 국면 진입. 기술적 저항선 돌파 시 추가 상승 기대.,"노사 합의설과 실적 호재로 단기 반등 국면 진입. MA5(20 만 원) 저항선 돌파 시 상승 가속화 예상. 현재가 19 만 원대로 회복되어 손실 축소 및 수익 전환 기회로 판단, 현금 범위 내에서 최대 매수."
simulation_20260715_000826_158697_23249,2026-03-05,7,am,A017,2,news_20260305_종목_cd3b73ac,phasefake_20260305_M01_B,"삼성전자 노사협상, 임금안 합의·생산 정상화 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, search, selected",True,True,True,True,mixed,buy,66,,"전일 대비 13% 급등하며 MA20 지지선을 유지하고 있어 기술적 반등 가능성이 높음. 노사 합의설 호재로 장기 성장성 회복 기대. 현재가 195,000 원은 평균 매수 단가 대비 손실 폭이 축소된 구간이므로, 현금 여력을 활용해 매수 단가를 낮추는 것이 유리함."
simulation_20260715_000826_158697_23249,2026-03-05,7,am,A018,0,news_20260305_종목_cd3b73ac,phasefake_20260305_M01_B,"삼성전자 노사협상, 임금안 합의·생산 정상화 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, selected",True,False,False,True,mixed,buy,18,"노사 합의 호재로 기술적 지지선 회복 확인. 여전히 손실 구간이나, 반등 확률 높음. 현금 소진 주의하며 추세 추종.",MA20 지지선 회복 및 노사 합의 호재로 반등 추세 확인. 손실 구간이지만 고위험 선호 성향에 따라 추세 추종 매수.
simulation_20260715_000826_158697_23249,2026-03-05,7,am,A019,1,news_20260305_종목_cd3b73ac,phasefake_20260305_M01_B,"삼성전자 노사협상, 임금안 합의·생산 정상화 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, selected",True,True,False,True,mixed,buy,30,,"가치평가 관점에서 저평가 구간이며, 현재가 (195,000 원) 가 평균 매수 단가 (196,021 원) 에 근접하여 손실 축소 및 평균 단가 하향 기회. 현금 여력이 충분하나, 리스크 관리 차원에서 최대 수량 대비 제한적으로 매수."
simulation_20260715_000826_158697_23249,2026-03-05,7,am,A020,2,news_20260305_종목_cd3b73ac,phasefake_20260305_M01_B,"삼성전자 노사협상, 임금안 합의·생산 정상화 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, search, selected",True,True,True,True,mixed,buy,20,,"거래량 급증과 노사 합의 호재로 단기 반등 모멘텀이 강하며, MA20 지지선을 확보했으므로 고위험 선호 성향에 따라 추격 매수합니다."
simulation_20260715_000826_158697_23249,2026-03-05,7,am,A021,0,news_20260305_종목_cd3b73ac,phasefake_20260305_M01_B,"삼성전자 노사협상, 임금안 합의·생산 정상화 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, selected",True,False,False,True,mixed,buy,100,"노사 합의 루머와 환율 안정으로 단기 반등 가능성은 있으나, 기술적 지표와 뉴스의 혼재로 추세 전환은 아직 불확실함. 현금 보유 상태에서 관망 중.","allowed_actions 가 buy 로 제한되어 강제 매수 조건입니다. 기술적 지표 (MA5 하단) 와 뉴스 혼재로 인해 과도한 매수는 피하고, 현금 비중을 고려해 제한적으로 진입합니다."
simulation_20260715_000826_158697_23249,2026-03-05,7,am,A022,1,news_20260305_종목_cd3b73ac,phasefake_20260305_M01_B,"삼성전자 노사협상, 임금안 합의·생산 정상화 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read",True,True,False,False,mixed,buy,10,"노사 합의와 실적 호재로 하방 리스크 해소되어 저평가 매수 기회로 판단되나, 현금 부족과 거시 리스크로 신중한 접근 필요.",노사 합의와 실적 호재로 하방 리스크 해소 및 반등 흐름 확인. 현재 주가는 내재가치 대비 저평가 구간이나 급등으로 안전마진 축소됨. 현금 여력이 있어 제한적으로 매수하여 평균 단가 조정 및 기회 포착.
simulation_20260715_000826_158697_23249,2026-03-05,7,am,A023,0,news_20260305_종목_cd3b73ac,phasefake_20260305_M01_B,"삼성전자 노사협상, 임금안 합의·생산 정상화 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,base,True,False,False,False,mixed,buy,10,"노사 합의설로 불확실성 해소, 실적 기대감으로 저평가 구간 유지. 단기 반등 가능성 높으나 환율 리스크는 경계.","노사 합의설로 불확실성 해소 및 반도체 사이클 회복 기대감에 따라 내재가치 대비 저평가 구간으로 판단. 현재가 195,000 원은 평균 매수 단가 대비 하락하여 추가 매수를 통한 평균 단가 하향이 유효함."
simulation_20260715_000826_158697_23249,2026-03-05,7,am,A024,0,news_20260305_종목_cd3b73ac,phasefake_20260305_M01_B,"삼성전자 노사협상, 임금안 합의·생산 정상화 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,base,True,False,False,False,mixed,buy,210,"노사 합의설과 MA20 회복으로 하락 추세 반전 가능성 높음. 130 조 증발 심리적 저항선 있으나, 저가 매수 기회로 판단하여 재진입 고려 중. 기술적 지표 확인 후 진입. 변동성 주의. 손절선 설정.",노사 합의설과 MA20 회복으로 하락 추세 반전 확신. -17% 누적 수익률 회복 필요성으로 현금의 50% 이내에서 재진입. 고위험 선호 성향에 따라 변동성 확대 시 수익 기회로 활용.
simulation_20260715_000826_158697_23249,2026-03-05,7,am,A026,1,news_20260305_종목_cd3b73ac,phasefake_20260305_M01_B,"삼성전자 노사협상, 임금안 합의·생산 정상화 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read",True,True,False,False,neutral,buy,4,노사 합의와 거시 리스크 완화로 하락 공포가 해소되며 내재가치 회복 국면 진입. 현금 부족으로 추가 매수는 어렵지만 보유 자산의 가치 회복에 집중.,"노사 합의와 지정학적 완화로 단기 반등 확신하며, 195,000 원은 내재가치 대비 저평가 구간. Hold 불가 조건이므로 현금 범위 내에서 매수 제한을 활용해 평균 단가 하향 시도."
simulation_20260715_000826_158697_23249,2026-03-05,7,am,A027,1,news_20260305_종목_cd3b73ac,phasefake_20260305_M01_B,"삼성전자 노사협상, 임금안 합의·생산 정상화 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read",True,True,False,False,mixed,buy,216,,"누적 손실 (-15.55%) 회복 압박과 삼성전자 집중 투자 성향에 따라, MA20 지지선 상단에서 매수 기회를 포착했습니다. 전일 급등 후 조정 국면이나 실적 호재 (300 조) 를 고려해 제한된 현금 여력 (50%) 범위 내에서 최대 수량으로 진입합니다."
simulation_20260715_000826_158697_23249,2026-03-05,7,am,A029,0,news_20260305_종목_cd3b73ac,phasefake_20260305_M01_B,"삼성전자 노사협상, 임금안 합의·생산 정상화 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, selected",True,False,False,True,mixed,buy,12,노사 문제 해결과 환율 안정으로 단기 리스크가 해소되며 반등 모멘텀이 발생함. 기술적 지지선 확인 후 추가 매수 고려.,노사 문제 해결로 리스크 제거 및 MA20 지지선 회복으로 반등 신호 확인. 손실 구간 매수 경향과 현금 여력 내에서 최대 한도 매수로 평균 매수 단가 하향 시도.
simulation_20260715_000826_158697_23249,2026-03-05,7,am,A025,1,news_20260305_종목_cd3b73ac,phasefake_20260305_M01_B,"삼성전자 노사협상, 임금안 합의·생산 정상화 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read",True,True,False,False,mixed,buy,200,,20 일 이동평균선 지지와 11% 폭락 후 반등 모멘텀 확인. 기술적 저항선 (5 일선) 하단 유지 시 추가 매수 여력 확보를 위해 제한적 진입.
simulation_20260715_000826_158697_23249,2026-03-05,7,am,A028,0,news_20260305_종목_cd3b73ac,phasefake_20260305_M01_B,"삼성전자 노사협상, 임금안 합의·생산 정상화 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, selected",True,False,False,True,mixed,buy,4,노사 협상 해소와 기술적 반등 신호로 하락장 종료 신호로 판단. 밸류에이션 매력과 환율 호재로 중장기 상승세 유지 예상.,"노사 합의설과 기술적 반등 신호로 MA5(201,000 원) 돌파 전 매수 기회로 판단. 고위험 선호 성향에 따라 제한된 현금으로 추세 추종 매수 실행."
simulation_20260715_000826_158697_23249,2026-03-05,7,am,A030,0,news_20260305_종목_cd3b73ac,phasefake_20260305_M01_B,"삼성전자 노사협상, 임금안 합의·생산 정상화 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, selected",True,False,False,True,mixed,buy,50,"노사 합의와 실적 기대감으로 저평가 매수 기회는 유효하나, 환율 리스크로 인해 신중한 관망이 필요함. 단기 반등은 가능하나 급등은 경계.",노사 합의설로 불확실성 해소되어 저평가 매수 기회로 판단. 평균 매수 단가 20 만 1 천 원 대비 현재가 19 만 5 천 원이므로 매수를 통해 손실 폭 축소 및 평균 단가 하향 조정 목표. 환율 리스크로 인해 전량 매수보다는 제한적 수량 (50 주) 으로 접근.
simulation_20260715_000826_158697_23249,2026-03-06,9,am,A002,0,news_20260306_종목_6bc7563b,phasefake_20260306_M01_B,"노사협상 결렬과 쟁의 절차, 삼성전자 노사가 임금·성과급 제도 개편안에 최종 합의했고 반도체 생산 정상화 일정까지 확정했다는 내용이 후속 협의에서도 재확인됐다 재확인 관측…후속 협의 주목",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, selected",True,False,False,True,positive,buy,30,"반도체 수출 호조와 노사 합의는 내재가치 상승을 확인시켜 줌. 단기 변동성은 우려되나, 검증된 자산으로서 장기 보유 관점을 유지함.","현재 주가 186,100 원은 MA20 지지선 근처이며, HBM 수요와 수출 호조로 내재가치 대비 저평가 구간으로 판단됨. 가치투자 관점에서 매수 기회로 해석하여 평균 매수 단가 하향을 목표로 함."
simulation_20260715_000826_158697_23249,2026-03-06,9,am,A003,1,news_20260306_종목_6bc7563b,phasefake_20260306_M01_B,"노사협상 결렬과 쟁의 절차, 삼성전자 노사가 임금·성과급 제도 개편안에 최종 합의했고 반도체 생산 정상화 일정까지 확정했다는 내용이 후속 협의에서도 재확인됐다 재확인 관측…후속 협의 주목",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, selected",True,True,False,True,positive,buy,15,,"현재가 (186,100 원) 가 평균 매수 단가 (209,425 원) 보다 낮아 저평가 구간이며, 노사 합의 및 수출 호조 등 펀더멘털 호재가 확인되어 내재가치 회복 기대감이 큽니다. 현금 부족으로 추가 매수 여력이 제한적이지만, 가치 투자 관점에서 매수 단가 조절을 위해 최대 허용 수량까지 매수합니다."
simulation_20260715_000826_158697_23249,2026-03-06,9,am,A001,1,news_20260306_종목_6bc7563b,phasefake_20260306_M01_B,"노사협상 결렬과 쟁의 절차, 삼성전자 노사가 임금·성과급 제도 개편안에 최종 합의했고 반도체 생산 정상화 일정까지 확정했다는 내용이 후속 협의에서도 재확인됐다 재확인 관측…후속 협의 주목",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read",True,True,False,False,neutral,sell,20,"반도체 수출 호조와 노사 합의는 장기적 가치 판단을 지지하지만, 기술적 하향과 경쟁사 우려로 단기 변동성은 불가피합니다. 내재가치에 기반해 신중하게 대응하겠습니다.","단기 기술적 약세 (MA5 하향) 와 손실 상태이므로, 이성적 손절 원칙에 따라 일부 매도하여 리스크를 줄입니다. 현금 비중을 높여 향후 변동성 대응력을 확보합니다."
simulation_20260715_000826_158697_23249,2026-03-06,9,am,A005,1,news_20260306_종목_6bc7563b,phasefake_20260306_M01_B,"노사협상 결렬과 쟁의 절차, 삼성전자 노사가 임금·성과급 제도 개편안에 최종 합의했고 반도체 생산 정상화 일정까지 확정했다는 내용이 후속 협의에서도 재확인됐다 재확인 관측…후속 협의 주목",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, selected",True,True,False,True,positive,buy,12,,"현재가 186,100 원은 평균 매수 단가 대비 11% 할인된 저평가 구간이며, MA20 지지선 유지와 HBM/수출 호재 등 펀더멘털이 우세합니다. 현금 여력이 허용하는 범위 내에서 매수 단가를 낮추기 위해 최대 수량으로 매수합니다."
simulation_20260715_000826_158697_23249,2026-03-06,9,am,A006,1,news_20260306_종목_6bc7563b,phasefake_20260306_M01_B,"노사협상 결렬과 쟁의 절차, 삼성전자 노사가 임금·성과급 제도 개편안에 최종 합의했고 반도체 생산 정상화 일정까지 확정했다는 내용이 후속 협의에서도 재확인됐다 재확인 관측…후속 협의 주목",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read",True,True,False,False,positive,buy,40,"반도체 수출 호조와 노사 합의는 장기적 가치 상승을 뒷받침하나, 단기 변동성은 지속될 것. MA20 지지선을 기준으로 저평가 구간 매수 기회로 접근.",반도체 수출 호조와 노사 합의 등 펀더멘털 강화에도 주가가 하락한 저평가 구간으로 판단. 손실 구간 매수로 평균 단가 인하를 시도하며 MA20 지지선 부근 반등 기대.
simulation_20260715_000826_158697_23249,2026-03-06,9,am,A004,1,news_20260306_종목_6bc7563b,phasefake_20260306_M01_B,"노사협상 결렬과 쟁의 절차, 삼성전자 노사가 임금·성과급 제도 개편안에 최종 합의했고 반도체 생산 정상화 일정까지 확정했다는 내용이 후속 협의에서도 재확인됐다 재확인 관측…후속 협의 주목",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, selected",True,True,False,True,positive,buy,24,"반도체 수출 호조와 노사 합의는 장기적 신뢰를 주지만, MA5 저항과 거래량 부족으로 단기 상승은 제한적일 것. 손실 구간에 있어 추가 매수는 신중하게 접근해야 함.",손실 구간에서 평균 단가 하향을 위해 현금 한도 내에서 최대 매수. 수출 호조와 저평가 인식으로 단기 반등 기대.
simulation_20260715_000826_158697_23249,2026-03-06,9,am,A007,2,news_20260306_종목_6bc7563b,phasefake_20260306_M01_B,"노사협상 결렬과 쟁의 절차, 삼성전자 노사가 임금·성과급 제도 개편안에 최종 합의했고 반도체 생산 정상화 일정까지 확정했다는 내용이 후속 협의에서도 재확인됐다 재확인 관측…후속 협의 주목",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, search, selected",True,True,True,True,positive,buy,10,노사 합의와 수출 호조로 펀더멘털 리스크가 해소되어 장기 가치 투자 관점에서 매수 우위를 확보했다. 단기 기술적 조정은 변동성 관리 차원에서 수용한다.,"노사 합의와 수출 호조로 펀더멘털이 개선되어 저평가 구간에서 매수 기회를 포착했으나, 현금 비중이 낮아 제한적으로 매수합니다."
simulation_20260715_000826_158697_23249,2026-03-06,9,am,A008,1,news_20260306_종목_6bc7563b,phasefake_20260306_M01_B,"노사협상 결렬과 쟁의 절차, 삼성전자 노사가 임금·성과급 제도 개편안에 최종 합의했고 반도체 생산 정상화 일정까지 확정했다는 내용이 후속 협의에서도 재확인됐다 재확인 관측…후속 협의 주목",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, selected",True,True,False,True,positive,buy,90,노사 합의와 수출 호조로 펀더멘털이 개선되어 반등 모멘텀이 형성됨. MA20 지지선 확인 시 매수 기회로 판단하나 변동성 주의.,노사 합의와 수출 호조로 펀더멘털이 개선되어 MA20 지지선 근처에서 반등 모멘텀이 형성됨. 고위험 고수익 선호 성향에 따라 현금 여력을 활용해 매수 기회를 포착.
simulation_20260715_000826_158697_23249,2026-03-06,9,am,A010,1,news_20260306_종목_6bc7563b,phasefake_20260306_M01_B,"노사협상 결렬과 쟁의 절차, 삼성전자 노사가 임금·성과급 제도 개편안에 최종 합의했고 반도체 생산 정상화 일정까지 확정했다는 내용이 후속 협의에서도 재확인됐다 재확인 관측…후속 협의 주목",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, selected",True,True,False,True,positive,buy,3,"노사 합의와 수출 호조로 펀더멘털 확신. 저평가 구간에서 변동성 기회 활용. 현금 부족 고려해 신중하게 접근하며, 장기 관점 유지.","노사 합의와 수출 호조로 펀더멘털 확신. MA20(181,735 원) 상회로 저평가 구간 진입. 현금 부족으로 추가 매수 제한적이지만, 가치투자 관점에서 최대 허용 수량인 3 주 매수로 평균 단가 하향 및 장기 보유 원칙 준수."
simulation_20260715_000826_158697_23249,2026-03-06,9,am,A009,0,news_20260306_종목_6bc7563b,phasefake_20260306_M01_B,"노사협상 결렬과 쟁의 절차, 삼성전자 노사가 임금·성과급 제도 개편안에 최종 합의했고 반도체 생산 정상화 일정까지 확정했다는 내용이 후속 협의에서도 재확인됐다 재확인 관측…후속 협의 주목",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, selected",True,False,False,True,positive,sell,10,,MA5 하향 돌파로 단기 하락 추세 우세. 손절 원칙에 따라 보유 10 주 전량 매도합니다.
simulation_20260715_000826_158697_23249,2026-03-06,9,am,A011,1,news_20260306_종목_6bc7563b,phasefake_20260306_M01_B,"노사협상 결렬과 쟁의 절차, 삼성전자 노사가 임금·성과급 제도 개편안에 최종 합의했고 반도체 생산 정상화 일정까지 확정했다는 내용이 후속 협의에서도 재확인됐다 재확인 관측…후속 협의 주목",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, selected",True,True,False,True,positive,buy,2,"반도체 수출 호조와 노사 합의는 펀더멘털 개선을 명확히 한다. 단기 주가 하락은 저평가 매수 기회로 해석하며, 사이클 회복에 집중 투자할 것이다.","반도체 수출 103% 증가와 노사 합의 불확실성 해소를 통해 펀더멘털이 명확히 개선되었고, 현재 주가는 내재가치 대비 저평가 구간으로 판단됩니다. 고위험 고수익 성향과 가치 투자 원칙에 따라 사이클 회복을 믿고 제한된 현금 여력을 활용하여 매수합니다."
simulation_20260715_000826_158697_23249,2026-03-06,9,am,A012,1,news_20260306_종목_6bc7563b,phasefake_20260306_M01_B,"노사협상 결렬과 쟁의 절차, 삼성전자 노사가 임금·성과급 제도 개편안에 최종 합의했고 반도체 생산 정상화 일정까지 확정했다는 내용이 후속 협의에서도 재확인됐다 재확인 관측…후속 협의 주목",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, selected",True,True,False,True,mixed,buy,7,"반도체 수출 호조와 노사 합의는 하방 경직성을 만들지만, 기술적 MA5 저항과 거래량 부족으로 단기 변동성은 지속될 전망이다. 1 개월 내 우상향 가능성은 높으나 급등보다는 완만한 회복을 예상한다.","손실 구간 매수 경향 (Disposition Effect) 과 MA20 지지선 부근 기술적 매수 기회, 반도체 수출 호조 및 노사 합의 등 장기 펀더멘털 우호적 관점을 반영하여 제한적 매수"
