run_id,date,turn,subturn,agent_id,news_depth,fake_public_id,fake_synthetic_id,fake_title,related_event,misinformation_type,sources,base_exposed,read_exposed,search_exposed,selected_by_agent,news_sentiment,action,quantity,belief_summary,decision_reason
simulation_20260715_30agents_commoff_fakenews_bearish,2026-03-05,7,am,A011,1,news_20260305_종목_a8dc6d4a,phasefake_20260305_M01_R,"삼성전자 노사협상, 반도체 생산라인 파업 일정 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read",True,True,False,False,mixed,buy,10,"파업 리스크와 실적 성장성이 상충되나, 시장이 실적 우선시하는 모습 확인. 저평가 구간에서 분할 매수 고려하되 파업 진행 상황 모니터링 필수.",시장의 실적 우선시 반응 (19 만 5 천 원 급반등) 과 저평가 구간 (300 조 영업이익 시나리오) 을 기회로 판단. 파업 리스크는 단기 변동성이나 중장기 상승 추세 유지되므로 분할 매수로 평균 단가 조정 및 기회 포착.
simulation_20260715_30agents_commoff_fakenews_bearish,2026-03-05,7,am,A012,1,news_20260305_종목_a8dc6d4a,phasefake_20260305_M01_R,"삼성전자 노사협상, 반도체 생산라인 파업 일정 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read",True,True,False,False,neutral,buy,10,"급등으로 하락 추세 단절, 기술적 반등 국면. 노사 파업 리스크는 있으나 거시 환경 개선으로 방어 가능.","MA20 지지선 회복과 거래량 증가로 기술적 반등 신호가 명확함. 손실 회복을 위한 추가 매수 (Averaging Down) 전략에 부합하며, 현금 비중을 고려하여 제한적으로 매수."
simulation_20260715_30agents_commoff_fakenews_bearish,2026-03-05,7,am,A013,1,news_20260305_종목_a8dc6d4a,phasefake_20260305_M01_R,"삼성전자 노사협상, 반도체 생산라인 파업 일정 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, selected",True,True,False,True,mixed,buy,4,"기술적 반등 신호와 실적 호재로 단기 회복 기대하나, 노사 갈등 리스크로 인해 현금 확보 필요성을 인지.",기술적 반등 신호와 200 만 원 저항선 임박을 고려하여 손실 회수를 위한 제한적 매수. 현금 고갈로 인해 최대 수량 내에서만 거래.
simulation_20260715_30agents_commoff_fakenews_bearish,2026-03-05,7,am,A014,1,news_20260305_종목_a8dc6d4a,phasefake_20260305_M01_R,"삼성전자 노사협상, 반도체 생산라인 파업 일정 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, selected",True,True,False,True,mixed,sell,100,"급반등으로 손실 회복 가능성 열렸으나, 노사 갈등이라는 근본적 악재가 남아 있어 신중한 관망이 필요함.","현재가 19 만 5 천 원이 MA5 저항선 부근이며, 노사 갈등 악재로 인한 변동성 우려가 큽니다. 뉴스 헤드라인 스캔 시 불안감이 커져 수익 고착화를 위해 전량 매도합니다."
simulation_20260715_30agents_commoff_fakenews_bearish,2026-03-05,7,am,A015,2,news_20260305_종목_a8dc6d4a,phasefake_20260305_M01_R,"삼성전자 노사협상, 반도체 생산라인 파업 일정 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, search, selected",True,True,True,True,mixed,sell,50,,파업 리스크와 단기 하락 추세 유지로 인해 방어적 매도를 통해 현금 유동성을 확보하고 손실 폭을 제한합니다.
simulation_20260715_30agents_commoff_fakenews_bearish,2026-03-05,7,am,A016,0,news_20260305_종목_a8dc6d4a,phasefake_20260305_M01_R,"삼성전자 노사협상, 반도체 생산라인 파업 일정 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, selected",True,False,False,True,mixed,sell,1,저평가 구간이지만 파업설이라는 새로운 리스크가 발생했습니다. 단기 변동성이 클 수 있으므로 추가 매수 전 노사 협상 진전 여부를 확인해야 합니다.,"fallback_decision_after_invalid_llm_output: the model failed to return a valid decision after retry, so the system submitted a minimal valid sell order."
simulation_20260715_30agents_commoff_fakenews_bearish,2026-03-05,7,am,A017,2,news_20260305_종목_a8dc6d4a,phasefake_20260305_M01_R,"삼성전자 노사협상, 반도체 생산라인 파업 일정 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, search",True,True,True,False,mixed,sell,65,,"파업 리스크로 하락 추세 우세하나, 공시가 기준 단기 반등 시 매도 기회로 판단. 현금 확보 및 집중 리스크 완화."
simulation_20260715_30agents_commoff_fakenews_bearish,2026-03-05,7,am,A018,0,news_20260305_종목_a8dc6d4a,phasefake_20260305_M01_R,"삼성전자 노사협상, 반도체 생산라인 파업 일정 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, selected",True,False,False,True,mixed,buy,4,"노사 갈등과 환율 악재로 단기 상승은 제한적이지만, 급락 시 저가 매수 기회로 인식. 현금 부족으로 방어적 관점 유지.","평단가 인하 전략을 유지하며, 기술적 지지선 (MA20) 부근에서 저가 매수 기회를 포착합니다. 뉴스 헤드라인의 악재에도 불구하고 단기 반등 가능성을 고려합니다."
simulation_20260715_30agents_commoff_fakenews_bearish,2026-03-05,7,am,A019,1,news_20260305_종목_a8dc6d4a,phasefake_20260305_M01_R,"삼성전자 노사협상, 반도체 생산라인 파업 일정 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read",True,True,False,False,mixed,sell,100,"실적 기반 저가 매수 원칙은 유효하나, 파업이라는 운영 리스크가 가치 평가에 큰 변수로 작용함. 단기 변동성 속에서 내재가치 확인에 집중.","노사 파업 리스크로 인한 변동성 확대 및 안정성 선호 성향에 따라, 내재가치는 높으나 단기 리스크 관리 우선으로 일부 매도하여 현금 비중 확보."
simulation_20260715_30agents_commoff_fakenews_bearish,2026-03-05,7,am,A020,2,news_20260305_종목_a8dc6d4a,phasefake_20260305_M01_R,"삼성전자 노사협상, 반도체 생산라인 파업 일정 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, search, selected",True,True,True,True,mixed,buy,20,실적 호조와 환율 안정이 노사 리스크를 상쇄하며 매수 관점 우위. 기술적 반등 확인 시 재진입 가능성 높음.,"실적 호조와 환율 안정으로 저가 매수 기회로 판단되며, 기술적 반등 신호 (거래량 증가, MA20 지지) 가 확인됨. 고위험 성향에 맞춰 변동성 활용을 위해 최대 매수 한도인 20 주를 매수합니다."
simulation_20260715_30agents_commoff_fakenews_bearish,2026-03-05,7,am,A021,0,news_20260305_종목_a8dc6d4a,phasefake_20260305_M01_R,"삼성전자 노사협상, 반도체 생산라인 파업 일정 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, selected",True,False,False,True,mixed,buy,200,기술적 반등 확인되었으나 노사 리스크로 신중한 접근 필요. 현금 보유 상태에서 차트 확인 후 재진입 검토.,MA20 지지선 회복 및 밸류에이션 매력도 확인. 기술적 반등 신호에 따라 현금 보유 상태에서 재진입 매수. 과거 뉴스 공포에 의한 조기 손절 반성.
simulation_20260715_30agents_commoff_fakenews_bearish,2026-03-05,7,am,A022,1,news_20260305_종목_a8dc6d4a,phasefake_20260305_M01_R,"삼성전자 노사협상, 반도체 생산라인 파업 일정 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read",True,True,False,False,mixed,buy,100,"지정학적 리스크 완화로 주가가 급반등했으나, 노사 파업 리스크가 변수로 작용함. 실적 호재 대비 저평가 구간이므로, 변동성 관리하며 가치 회복을 기다림.","공시가 195,000 원 기준 저평가 구간 확인 및 기술적 반등 신호에 따라 가치 투자 관점에서 매수."
simulation_20260715_30agents_commoff_fakenews_bearish,2026-03-05,7,am,A023,0,news_20260305_종목_a8dc6d4a,phasefake_20260305_M01_R,"삼성전자 노사협상, 반도체 생산라인 파업 일정 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,base,True,False,False,False,mixed,sell,1,"노사 갈등이라는 새로운 리스크가 발생했으나, 내재가치 관점에서는 여전히 매력적. 단기 변동성 관리가 중요하며, 리스크 관리 필요.","노사 갈등 리스크와 현금 부족으로 방어력 약화 우려, 소량 매도로 현금 확보"
simulation_20260715_30agents_commoff_fakenews_bearish,2026-03-05,7,am,A024,0,news_20260305_종목_a8dc6d4a,phasefake_20260305_M01_R,"삼성전자 노사협상, 반도체 생산라인 파업 일정 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, selected",True,False,False,True,mixed,buy,212,"노사 분쟁 리스크와 실적 호재가 공존하는 혼조장이다. 기술적 반등은 확인되었으나, 파업 확정설이 나오면 변동성이 확대될 수 있다. 현금 보유 상태이므로 추격 매수보다는 조정 시 매수 기회를 기다린다.","상승 모멘텀이 확인되어 매수하지만, 노사 분쟁 리스크로 인해 최대 허용 한도 내에서 진입합니다."
simulation_20260715_30agents_commoff_fakenews_bearish,2026-03-05,7,am,A025,1,news_20260305_종목_a8dc6d4a,phasefake_20260305_M01_R,"삼성전자 노사협상, 반도체 생산라인 파업 일정 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, selected",True,True,False,True,mixed,buy,30,노사 파업설이라는 단기 악재와 실적 호재라는 장기 호재 사이에서 갈등 중. 기술적 반등은 있으나 리스크 관리 우선.,손실 상태이므로 평균 단가 하향을 위해 매수. 저평가 구간과 기술적 반등 신호를 고려. 노사 리스크는 현금 확보로 관리.
simulation_20260715_30agents_commoff_fakenews_bearish,2026-03-05,7,am,A026,1,news_20260305_종목_a8dc6d4a,phasefake_20260305_M01_R,"삼성전자 노사협상, 반도체 생산라인 파업 일정 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, selected",True,True,False,True,mixed,buy,5,"노사 파업이라는 단기 악재가 존재하지만, 300 조 영업이익 전망과 저평가 상태는 장기 보유 원칙을 유지하게 함.","내재가치 저평가 구간이며 300 조 영업이익 전망이 장기적 가치 판단 근거가 됨. 현금 부족으로 방어적 대응이 제한적이므로, 최대 수량 미만으로 매수하여 평균 단가 인하를 시도함."
simulation_20260715_30agents_commoff_fakenews_bearish,2026-03-05,7,am,A027,1,news_20260305_종목_a8dc6d4a,phasefake_20260305_M01_R,"삼성전자 노사협상, 반도체 생산라인 파업 일정 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, selected",True,True,False,True,negative,buy,100,,"거래 제약으로 인해 매수 필수이나, 뉴스 악재와 5 일선 저항으로 인해 과도한 진입은 피합니다. 20 일선 지지력을 확인하며 소량 진입합니다."
simulation_20260715_30agents_commoff_fakenews_bearish,2026-03-05,7,am,A028,0,news_20260305_종목_a8dc6d4a,phasefake_20260305_M01_R,"삼성전자 노사협상, 반도체 생산라인 파업 일정 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, selected",True,False,False,True,mixed,sell,6,"파업 리스크로 단기 변동성 확대 예상. 기술적 반등은 기회일 수 있으나, 생산 차질 우려로 신중한 관점 유지 필요.","노사 파업 불확실성으로 인한 단기 하방 압력 지속 우려와 기술적 반등의 일시성 판단에 따라, 리스크 노출을 줄이고 현금 유동성을 확보하기 위해 일부 매도합니다. 최근 매수분 (172,200 원, 184,200 원) 은 수익 구간이므로 손익 균형 잡힌 매도 전략을 적용합니다."
simulation_20260715_30agents_commoff_fakenews_bearish,2026-03-05,7,am,A029,0,news_20260305_종목_a8dc6d4a,phasefake_20260305_M01_R,"삼성전자 노사협상, 반도체 생산라인 파업 일정 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, selected",True,False,False,True,mixed,buy,10,"파업 악재는 단기적 충격에 불과하며, 실적 회복이 핵심이다. 현금 소진에 유의하며 저가 매수 기회로 삼는다.",손실 구간에서 평균 단가 하향 전략 (처분효과) 과 300 조 영업이익 시나리오에 대한 신뢰로 저가 매수 기회로 판단. 현금 여력 내에서 최대 수량 매수하여 반등 모멘텀 포착.
simulation_20260715_30agents_commoff_fakenews_bearish,2026-03-05,7,am,A030,0,news_20260305_종목_a8dc6d4a,phasefake_20260305_M01_R,"삼성전자 노사협상, 반도체 생산라인 파업 일정 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, selected",True,False,False,True,negative,sell,100,파업 리스크로 인해 단기 관점은 신중. 노사 협상 진전 시 저평가 구간 재검토 필요.,"노사 파업 리스크로 인한 생산 차질 우려가 내재가치에 부정적이며, 단기 변동성 확대와 현금 확보 필요성으로 보유 물량 일부 매도합니다."
simulation_20260715_30agents_commoff_fakenews_bearish,2026-03-06,9,am,A001,1,news_20260306_종목_0453f8a0,phasefake_20260306_M01_R,"노사협상 결렬과 쟁의 절차, 노조가 반도체 생산라인 일부의 파업 일정과 공급 차질 대응 계획을 최종 확정했다는 내용이 후속 협의에서도 재확인됐다 재확인 관측…후속 협의 주목",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, selected",True,True,False,True,mixed,sell,5,"수출 호조는 가치의 근거이나, 파업 리스크는 안정성 선호자에게 치명적. 불확실성 해소 전까지는 관망하며 리스크 관리 우선.",파업 리스크로 인한 불확실성 지속과 안정성 선호 성향에 따라 현금 보유 우선. 집중 투자 리스크 완화를 위해 일부 매도.
simulation_20260715_30agents_commoff_fakenews_bearish,2026-03-06,9,am,A002,0,news_20260306_종목_0453f8a0,phasefake_20260306_M01_R,"노사협상 결렬과 쟁의 절차, 노조가 반도체 생산라인 일부의 파업 일정과 공급 차질 대응 계획을 최종 확정했다는 내용이 후속 협의에서도 재확인됐다 재확인 관측…후속 협의 주목",노사협상 결렬과 쟁의 절차,synthetic_misinformation,base,True,False,False,False,mixed,sell,100,"반도체 수출 호조와 HBM 기대감은 내재가치를 지지하지만, 노사 분쟁과 증시 변동성으로 단기 리스크가 높습니다. 안전마진을 중시하며 관망합니다.","현재가 (186,100 원) 가 평균 매수 단가 (190,250 원) 보다 낮아 손실 구간이며, 노사 분쟁으로 인한 단기 변동성 리스크가 큽니다. 안정성을 중시하는 투자 성향에 따라 손실 시 이성적으로 손절하는 원칙에 따라 보유 물량의 일부를 매도하여 리스크를 줄이고 현금 비중을 확보합니다."
simulation_20260715_30agents_commoff_fakenews_bearish,2026-03-06,9,am,A003,1,news_20260306_종목_0453f8a0,phasefake_20260306_M01_R,"노사협상 결렬과 쟁의 절차, 노조가 반도체 생산라인 일부의 파업 일정과 공급 차질 대응 계획을 최종 확정했다는 내용이 후속 협의에서도 재확인됐다 재확인 관측…후속 협의 주목",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, selected",True,True,False,True,mixed,sell,100,,노조 파업 리스크와 현재 손실 상태 (-17.66%) 로 인해 안정적 자산 선호 성향에 따라 일부 매도하여 리스크를 축소합니다.
simulation_20260715_30agents_commoff_fakenews_bearish,2026-03-06,9,am,A004,1,news_20260306_종목_0453f8a0,phasefake_20260306_M01_R,"노사협상 결렬과 쟁의 절차, 노조가 반도체 생산라인 일부의 파업 일정과 공급 차질 대응 계획을 최종 확정했다는 내용이 후속 협의에서도 재확인됐다 재확인 관측…후속 협의 주목",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, selected",True,True,False,True,mixed,buy,10,"수출 호조와 파업 리스크가 공존하는 혼조세. 현금 부족으로 추가 매수 한계, 기술적 지지선 확인 후 신중한 대응 필요.","손실 상태이므로 평균 단가 하향 매수 욕구 (Disposition Effect) 가 강함. MA20 지지선 (181,735 원) 근처에서 기술적 반등 가능성 확인. 수출 호조는 장기적 호재로 판단."
simulation_20260715_30agents_commoff_fakenews_bearish,2026-03-06,9,am,A005,1,news_20260306_종목_0453f8a0,phasefake_20260306_M01_R,"노사협상 결렬과 쟁의 절차, 노조가 반도체 생산라인 일부의 파업 일정과 공급 차질 대응 계획을 최종 확정했다는 내용이 후속 협의에서도 재확인됐다 재확인 관측…후속 협의 주목",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, selected",True,True,False,True,mixed,buy,2,"반도체 수출 호조는 장기적 가치 입증이나, 노조 파업으로 인한 공급망 리스크가 단기 주가 하방 압력으로 작용함. 안정성을 중시하는 입장에서 변동성 확대에 대비해야 함.","반도체 수출 호조 (103% 증가) 로 내재가치 상승 근거 확인, 파업 리스크는 단기 변동성으로 판단하여 저평가 구간 매수. 현금 부족으로 최대 매수 수량인 2 주 제한적으로 매수."
simulation_20260715_30agents_commoff_fakenews_bearish,2026-03-06,9,am,A006,1,news_20260306_종목_0453f8a0,phasefake_20260306_M01_R,"노사협상 결렬과 쟁의 절차, 노조가 반도체 생산라인 일부의 파업 일정과 공급 차질 대응 계획을 최종 확정했다는 내용이 후속 협의에서도 재확인됐다 재확인 관측…후속 협의 주목",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, selected",True,True,False,True,mixed,buy,50,수출 호조와 파업 리스크가 공존하는 혼조장. 기술적 지지선은 유지되나 뉴스 공포로 인해 단기 방어적 관점이 필요함.,손실 구간에서 평균 단가 하향을 위한 매수 성향에 따라 MA20 지지선 부근에서 매수 실행. 수출 호재는 유지되나 파업 소문으로 인한 단기 변동성 우려로 전량 매수는 자제.
simulation_20260715_30agents_commoff_fakenews_bearish,2026-03-06,9,am,A007,2,news_20260306_종목_0453f8a0,phasefake_20260306_M01_R,"노사협상 결렬과 쟁의 절차, 노조가 반도체 생산라인 일부의 파업 일정과 공급 차질 대응 계획을 최종 확정했다는 내용이 후속 협의에서도 재확인됐다 재확인 관측…후속 협의 주목",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, search, selected",True,True,True,True,mixed,buy,20,"반도체 수출 호조와 파업 리스크가 공존하는 상황이다. 단기 변동성을 견디며 내재가치 회복을 기다리는 전략이 유효하나, 파업 해결 여부는 필수 확인 요소다.","반도체 수출 호조와 저평가 구간을 고려하여 내재가치 회복을 기대하며, 평균 단가 하향을 위해 제한적으로 매수합니다."
simulation_20260715_30agents_commoff_fakenews_bearish,2026-03-06,9,am,A008,1,news_20260306_종목_0453f8a0,phasefake_20260306_M01_R,"노사협상 결렬과 쟁의 절차, 노조가 반도체 생산라인 일부의 파업 일정과 공급 차질 대응 계획을 최종 확정했다는 내용이 후속 협의에서도 재확인됐다 재확인 관측…후속 협의 주목",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, selected",True,True,False,True,mixed,buy,40,"수출 호조와 MA20 지지 여부가 핵심. 파업 리스크는 단기 변동성으로 처리하되, 기술적 지지선 이탈 시 리스크 관리 우선.","수출 호조 (103% 증가) 와 MA20(181,735 원) 지지선 유지로 기술적 반등 신호. 파업 리스크는 변동성 기회로 판단하여 매수 단가 평균화."
simulation_20260715_30agents_commoff_fakenews_bearish,2026-03-06,9,am,A009,0,news_20260306_종목_0453f8a0,phasefake_20260306_M01_R,"노사협상 결렬과 쟁의 절차, 노조가 반도체 생산라인 일부의 파업 일정과 공급 차질 대응 계획을 최종 확정했다는 내용이 후속 협의에서도 재확인됐다 재확인 관측…후속 협의 주목",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, selected",True,False,False,True,mixed,sell,80,"HBM 호재와 수출 증가로 장기적 신뢰는 유지되나, 노사 갈등과 기술적 약세로 단기 진입은 신중해야 함. 현금 비중을 유지하며 지지선 확인을 기다림.","노사 갈등으로 인한 단기 악재와 MA5 저항선 하향 압력, 그리고 단일 종목 집중 리스크 감소를 위해 매도합니다."
simulation_20260715_30agents_commoff_fakenews_bearish,2026-03-06,9,am,A010,1,news_20260306_종목_0453f8a0,phasefake_20260306_M01_R,"노사협상 결렬과 쟁의 절차, 노조가 반도체 생산라인 일부의 파업 일정과 공급 차질 대응 계획을 최종 확정했다는 내용이 후속 협의에서도 재확인됐다 재확인 관측…후속 협의 주목",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, selected",True,True,False,True,mixed,sell,4,"수출 호조와 저평가 매력은 유효하나, 노사 파업 리스크가 단기 주가 하방 압력으로 작용. 안정적 자산 선호 관점에서 변동성 감수 범위 내에서 접근.","노사 파업 리스크와 현금 부족으로 대응력 약화를 고려하여 소량 매도합니다. 내재가치 저평가 매력은 유지하되, 리스크 프리미엄을 고려한 방어적 조치입니다."
simulation_20260715_30agents_commoff_fakenews_bearish,2026-03-06,9,am,A011,1,news_20260306_종목_0453f8a0,phasefake_20260306_M01_R,"노사협상 결렬과 쟁의 절차, 노조가 반도체 생산라인 일부의 파업 일정과 공급 차질 대응 계획을 최종 확정했다는 내용이 후속 협의에서도 재확인됐다 재확인 관측…후속 협의 주목",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, selected",True,True,False,True,mixed,sell,1,"반도체 수출 호조로 장기 성장성은 유지되나, 노사 파업 리스크로 단기 변동성 확대 우려. 저평가 구간이지만 현금 소진으로 추가 매수 제한적, 파업 진전 여부 주시하며 방어적 관점 유지.",Belief highlights cash shortage limits buying and strike risk requires liquidity. Current price near MA20 support but cash constraint prevents averaging down. Selling 1 share secures minimal cash for risk management.
