run_id,date,turn,subturn,agent_id,news_depth,fake_public_id,fake_synthetic_id,fake_title,related_event,misinformation_type,sources,base_exposed,read_exposed,search_exposed,selected_by_agent,news_sentiment,action,quantity,belief_summary,decision_reason
simulation_20260715_bearish_30_20260227_20260601,2026-03-05,7,am,A011,1,news_20260305_종목_a8dc6d4a,phasefake_20260305_M01_R,"삼성전자 노사협상, 반도체 생산라인 파업 일정 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, selected",True,True,False,True,mixed,sell,50,,"공시가 195,000 원은 단기 저항선 부근이며, 뉴스의 혼재와 포트폴리오 현금 부족 리스크를 고려하여 일부 매도합니다."
simulation_20260715_bearish_30_20260227_20260601,2026-03-05,7,am,A013,1,news_20260305_종목_a8dc6d4a,phasefake_20260305_M01_R,"삼성전자 노사협상, 반도체 생산라인 파업 일정 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read",True,True,False,False,mixed,buy,20,노사 파업 리스크와 기술적 반등 신호가 공존하는 혼조장. 실적 호재가 우세하다고 판단하여 단기 변동성을 감수하며 관망 후 대응.,"시가 19 만 5 천 원에서 MA20 지지선 상회하며 강력한 반등 신호가 포착되었으나, 현재 평균 단가 대비 손실 구간이므로 고위험 성향에 따라 매수 수량 최대치인 20 주를 매수하여 평균 단가 하향을 시도합니다."
simulation_20260715_bearish_30_20260227_20260601,2026-03-05,7,am,A014,1,news_20260305_종목_a8dc6d4a,phasefake_20260305_M01_R,"삼성전자 노사협상, 반도체 생산라인 파업 일정 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, selected",True,True,False,True,negative,sell,10,,부정적 뉴스 (파업설) 와 기술적 저항 구간 (5 일 이동평균선 하위) 을 고려하여 손실 축소 및 리스크 관리 차원에서 일부 매도합니다.
simulation_20260715_bearish_30_20260227_20260601,2026-03-05,7,am,A015,2,news_20260305_종목_a8dc6d4a,phasefake_20260305_M01_R,"삼성전자 노사협상, 반도체 생산라인 파업 일정 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, search, selected",True,True,True,True,mixed,buy,40,,"2026 년 영업이익 전망 등 내재가치 하부 지지로 판단되나, 전일 급등으로 인한 단기 조정 가능성 고려하여 제한적으로 매수합니다."
simulation_20260715_bearish_30_20260227_20260601,2026-03-05,7,am,A012,1,news_20260305_종목_a8dc6d4a,phasefake_20260305_M01_R,"삼성전자 노사협상, 반도체 생산라인 파업 일정 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, selected",True,True,False,True,mixed,buy,50,,"손실 상태인 보유 포지션의 평균 단가 하향을 위해 기술적 지지선인 195,000 원에서 제한적으로 매수합니다. 현금 여력이 충분하므로 분산 투자 원칙을 유지하며 리스크를 관리합니다."
simulation_20260715_bearish_30_20260227_20260601,2026-03-05,7,am,A016,0,news_20260305_종목_a8dc6d4a,phasefake_20260305_M01_R,"삼성전자 노사협상, 반도체 생산라인 파업 일정 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, selected",True,False,False,True,mixed,buy,100,"노사 갈등이라는 단기 악재에도 불구하고 주가가 강하게 반등한 점은 시장이 실적 회복을 선반영하고 있음을 의미합니다. 저평가 구간에서 매수 관점은 유효하나, 파업 진행에 따른 리스크 관리가 선행되어야 합니다.","현재가 19 만 5 천 원은 내재가치 대비 저평가 구간이며, 노사 이슈에도 불구하고 주가가 상승한 점은 실적 회복 기대감이 선반영되었음을 시사합니다. 가치 투자 원칙에 따라 저가 매수 기회를 활용하되, 현금 비중을 고려하여 제한적으로 매수합니다."
simulation_20260715_bearish_30_20260227_20260601,2026-03-05,7,am,A018,0,news_20260305_종목_a8dc6d4a,phasefake_20260305_M01_R,"삼성전자 노사협상, 반도체 생산라인 파업 일정 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,base,True,False,False,False,mixed,buy,5,"17 만 원 방어 성공하며 반등했으나, 노사 파업 소문으로 단기 변동성 확대. 저평가 상태이므로 장기 보유 의지 유지.","현재가 19 만 5 천 원은 평단가 20 만 8 천 원 대비 손실 구간이나, 17 만 원 지지선 방어 성공 및 저평가 평가로 매수 기회로 판단. 손실 시 추가 매수 성향 (Disposition Effect) 에 따라 평단가 인하를 위해 제한된 현금 내 최대 수량 매수."
simulation_20260715_bearish_30_20260227_20260601,2026-03-05,7,am,A017,2,news_20260305_종목_a8dc6d4a,phasefake_20260305_M01_R,"삼성전자 노사협상, 반도체 생산라인 파업 일정 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, search, selected",True,True,True,True,mixed,sell,50,,"단기 하락 추세 (MA20 이탈) 와 파업 리스크로 인해 추가 하락 가능성 (170,000 원) 이 높으므로, 손실 확대를 방지하기 위해 보유 물량의 일부를 매도합니다."
simulation_20260715_bearish_30_20260227_20260601,2026-03-05,7,am,A021,0,news_20260305_종목_a8dc6d4a,phasefake_20260305_M01_R,"삼성전자 노사협상, 반도체 생산라인 파업 일정 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, selected",True,False,False,True,mixed,sell,100,,5 일 이동평균선 하회 및 노사 갈등 뉴스 리스크로 인해 안정적 자산 선호 성향에 부합하지 않아 매도합니다.
simulation_20260715_bearish_30_20260227_20260601,2026-03-05,7,am,A022,1,news_20260305_종목_a8dc6d4a,phasefake_20260305_M01_R,"삼성전자 노사협상, 반도체 생산라인 파업 일정 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, selected",True,True,False,True,mixed,sell,10,"노사 파업 리스크로 단기 불확실성 높으나, 실적 성장성은 유지. 현재 주가는 저평가이나 파업 해결 전까지 관망이 요구되는 상황.","노사 파업 리스크와 기술적 지지선 붕괴로 단기 변동성 우려가 높으며, 현금 비중이 낮아 리스크 관리 차원에서 일부 매도합니다."
simulation_20260715_bearish_30_20260227_20260601,2026-03-05,7,am,A019,1,news_20260305_종목_a8dc6d4a,phasefake_20260305_M01_R,"삼성전자 노사협상, 반도체 생산라인 파업 일정 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read",True,True,False,False,mixed,buy,10,"노사 파업설이라는 새로운 리스크가 추가되었으나, 강력한 실적 전망과 기술적 반등으로 내재가치 매력이 유효함. 안정성을 중시하므로 파업 해결 여부에 따라 대응을 유보.",저평가 구간과 손실 시 추가 매수 성향에 따라 제한적으로 매수. 실적 호재와 내재가치 매력을 고려.
simulation_20260715_bearish_30_20260227_20260601,2026-03-05,7,am,A020,2,news_20260305_종목_a8dc6d4a,phasefake_20260305_M01_R,"삼성전자 노사협상, 반도체 생산라인 파업 일정 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, search, selected",True,True,True,True,mixed,sell,4,"시가 급등으로 반등 신호 확인되었으나, 노사 파업 리스크는 여전히 상존. 실적 호재와 기술적 반등 모멘텀을 활용하되, 현금 부족으로 인해 방어적 태세 유지.","시가 13% 급등으로 단기 반등 확인되었으나, 20 만 원 저항선 부근과 파업 리스크로 방어적 태세 필요. 현금 부족으로 추가 매수 여력 부족 시 수익 실현을 통한 현금 확보 우선."
simulation_20260715_bearish_30_20260227_20260601,2026-03-05,7,am,A023,0,news_20260305_종목_a8dc6d4a,phasefake_20260305_M01_R,"삼성전자 노사협상, 반도체 생산라인 파업 일정 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, selected",True,False,False,True,mixed,buy,10,,"시가총액 급감으로 인한 저평가 구간 (195,000 원) 에서 내재가치 회복 기대에 따라 매수 단가 하향 평준화를 시도합니다. 노사 갈등 리스크는 있으나 가치투자 관점에서 기회로 판단합니다."
simulation_20260715_bearish_30_20260227_20260601,2026-03-05,7,am,A024,0,news_20260305_종목_a8dc6d4a,phasefake_20260305_M01_R,"삼성전자 노사협상, 반도체 생산라인 파업 일정 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, selected",True,False,False,True,negative,buy,4,악재에도 불구하고 기술적 반등이 확인되어 단기 하락세 전환 가능성 높음. 노사 갈등 리스크는 있으나 고위험 선호 관점에서 추격 매수 고려.,Belief 에 명시된 MA20 지지 확인 및 거래량 급증으로 기술적 반등 신호가 강함. 악재에도 불구하고 시장이 이를 무시하고 급등한 점을 고위험 선호 성향에 부합하는 매수 기회로 판단.
simulation_20260715_bearish_30_20260227_20260601,2026-03-05,7,am,A025,1,news_20260305_종목_a8dc6d4a,phasefake_20260305_M01_R,"삼성전자 노사협상, 반도체 생산라인 파업 일정 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, selected",True,True,False,True,mixed,buy,100,"기술적 반등 신호와 실적 호재가 노사 리스크를 일시적으로 상쇄하고 있으나, 파업 일정 확인 시 추가 하락 가능성 열어둠.",MA20 지지 회복 및 거래량 증가로 기술적 반등 신호가 강합니다. 손실 구간에서의 추가 매수 경향과 어제 매도 후회 심리를 반영하여 평균 단가 하향을 시도합니다.
simulation_20260715_bearish_30_20260227_20260601,2026-03-05,7,am,A026,1,news_20260305_종목_a8dc6d4a,phasefake_20260305_M01_R,"삼성전자 노사협상, 반도체 생산라인 파업 일정 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, selected",True,True,False,True,mixed,sell,1,노사 갈등과 환율 안정이 상충되는 상황. 단기 변동성은 크나 실적 기반 가치투자 관점에서 저평가 구간 유지. 현금 여력 확보하며 관망.,"노사 갈등 불확실성으로 변동성 주의 (News), 현금 여력 부족 (Portfolio), 단기 반등 후 적정선 근접 (Market) 하여 소량 매도로 현금 확보."
simulation_20260715_bearish_30_20260227_20260601,2026-03-05,7,am,A027,1,news_20260305_종목_a8dc6d4a,phasefake_20260305_M01_R,"삼성전자 노사협상, 반도체 생산라인 파업 일정 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, selected",True,True,False,True,mixed,buy,150,,시스템 제약으로 매수 필수. MA20 지지선 유지 및 반도체 사이클 호전 기대감으로 단일 종목 집중 성향을 반영하여 진입.
simulation_20260715_bearish_30_20260227_20260601,2026-03-05,7,am,A028,0,news_20260305_종목_a8dc6d4a,phasefake_20260305_M01_R,"삼성전자 노사협상, 반도체 생산라인 파업 일정 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, selected",True,False,False,True,mixed,buy,14,급등으로 하락 추세 가설 무효화. 실적 호재와 기술적 반등이 주가 방어. 노사 리스크는 단기 변동성 요인이나 중장기 상승 동력은 유효.,"Belief 에서 MA20 회복 및 20 만원대 회복 가능성을 강조하며, 기술적 지표 (거래량 증가, MA20 돌파) 가 상승 모멘텀을 지지함. 고위험 고수익 선호 성향에 따라 반등 시점 매수."
simulation_20260715_bearish_30_20260227_20260601,2026-03-05,7,am,A029,0,news_20260305_종목_a8dc6d4a,phasefake_20260305_M01_R,"삼성전자 노사협상, 반도체 생산라인 파업 일정 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, selected",True,False,False,True,mixed,buy,17,,현재 손실 상태이므로 페르소나의 손실 시 추가 매수 전략에 따라 평균 매수 단가를 낮추기 위해 매수합니다. 시장 분석에서 회복 국면과 악재 매수 기회로 판단되어 현금 한도 내에서 최대한 매수합니다.
simulation_20260715_bearish_30_20260227_20260601,2026-03-05,7,am,A030,0,news_20260305_종목_a8dc6d4a,phasefake_20260305_M01_R,"삼성전자 노사협상, 반도체 생산라인 파업 일정 확정설",노사협상 결렬과 쟁의 절차,synthetic_misinformation,base,True,False,False,False,mixed,sell,50,"노사 파업설과 환율 불안으로 단기 리스크가 커졌으나, 장기적 저평가 가치는 유지됨. 확실한 신호 전까지는 현금 비중 유지하며 관망.","노사 파업설과 환율 불안으로 단기 리스크가 커졌으며, 과거 손실 경험으로 리스크 관리 우선순위가 높습니다. 내재가치 대비 저평가 구간이나 불확실성 제거 전까지는 현금 비중을 높여 매도합니다."
simulation_20260715_bearish_30_20260227_20260601,2026-03-06,9,am,A004,1,news_20260306_종목_0453f8a0,phasefake_20260306_M01_R,"노사협상 결렬과 쟁의 절차, 노조가 반도체 생산라인 일부의 파업 일정과 공급 차질 대응 계획을 최종 확정했다는 내용이 후속 협의에서도 재확인됐다 재확인 관측…후속 협의 주목",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, selected",True,True,False,True,mixed,buy,6,,"MA20 지지선 (181,735 원) 부근에서 기술적 반등 기대와 손실 구간에서의 추가 매수 욕구 (처분효과) 로 매수 결정. 거래량 감소로 매도 압력 소진 가능성 확인."
simulation_20260715_bearish_30_20260227_20260601,2026-03-06,9,am,A003,1,news_20260306_종목_0453f8a0,phasefake_20260306_M01_R,"노사협상 결렬과 쟁의 절차, 노조가 반도체 생산라인 일부의 파업 일정과 공급 차질 대응 계획을 최종 확정했다는 내용이 후속 협의에서도 재확인됐다 재확인 관측…후속 협의 주목",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, selected",True,True,False,True,mixed,sell,10,"수출 호조로 장기적 가치 확신하나, 노사 분쟁 소식으로 단기 변동성 확대 우려. 저평가 구간에서 가치 투자 관점 유지하되, 파업 진행 여부에 따라 대응 전략 수정 필요.","포트폴리오 집중도 (94%) 가 높고 노사 분쟁 리스크가 추가되어 단기 변동성 우려가 큽니다. 가치 투자 관점은 유지하되, 리스크 관리 차원에서 현금 유동성을 확보하기 위해 소량 매도합니다."
simulation_20260715_bearish_30_20260227_20260601,2026-03-06,9,am,A002,0,news_20260306_종목_0453f8a0,phasefake_20260306_M01_R,"노사협상 결렬과 쟁의 절차, 노조가 반도체 생산라인 일부의 파업 일정과 공급 차질 대응 계획을 최종 확정했다는 내용이 후속 협의에서도 재확인됐다 재확인 관측…후속 협의 주목",노사협상 결렬과 쟁의 절차,synthetic_misinformation,base,True,False,False,False,mixed,buy,20,수출 호조와 노사 갈등이 공존하는 혼조세. 저평가 구간이지만 리스크 관리 차원에서 매수 타이밍을 신중히 기다림.,"현재 주가가 MA20 지지선 부근이며 내재가치 대비 저평가 구간으로 판단됩니다. 수출 호조로 실적 하단이 지지되므로, 가치 투자 관점에서 제한적으로 매수하여 평균 매수 단가를 낮추고자 합니다."
simulation_20260715_bearish_30_20260227_20260601,2026-03-06,9,am,A001,1,news_20260306_종목_0453f8a0,phasefake_20260306_M01_R,"노사협상 결렬과 쟁의 절차, 노조가 반도체 생산라인 일부의 파업 일정과 공급 차질 대응 계획을 최종 확정했다는 내용이 후속 협의에서도 재확인됐다 재확인 관측…후속 협의 주목",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read",True,True,False,False,mixed,buy,15,"수출 호조와 기술력은 장기적 가치를 지지하지만, 노사 갈등으로 인한 단기 공급 차질 리스크가 현실화되었습니다. 내재가치에 대한 믿음을 유지하되, 현금 흐름 관리와 변동성 경계를 강화합니다.",내재가치 저평가 구간 및 MA20 지지선 부근에서 가치 매수 기회로 판단. 반도체 수출 호조 (103%) 는 장기 펀더멘털을 지지합니다.
simulation_20260715_bearish_30_20260227_20260601,2026-03-06,9,am,A006,1,news_20260306_종목_0453f8a0,phasefake_20260306_M01_R,"노사협상 결렬과 쟁의 절차, 노조가 반도체 생산라인 일부의 파업 일정과 공급 차질 대응 계획을 최종 확정했다는 내용이 후속 협의에서도 재확인됐다 재확인 관측…후속 협의 주목",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, selected",True,True,False,True,mixed,buy,50,"파업 리스크와 기술적 약세로 단기 조정 우려가 깊어졌으나, 반도체 수출 호조로 장기적 가치에는 변함없음. 손실 확대 시 추가 매수 자제하고 관망.",MA20 지지선 부근 기술적 반등 기대와 손실 시 추가 매수 성향에 따라 매수합니다.
simulation_20260715_bearish_30_20260227_20260601,2026-03-06,9,am,A008,1,news_20260306_종목_0453f8a0,phasefake_20260306_M01_R,"노사협상 결렬과 쟁의 절차, 노조가 반도체 생산라인 일부의 파업 일정과 공급 차질 대응 계획을 최종 확정했다는 내용이 후속 협의에서도 재확인됐다 재확인 관측…후속 협의 주목",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, selected",True,True,False,True,mixed,buy,5,"수출 호조와 파업 리스크가 공존하는 혼조장. 단기 기술적 지지선 확인 후 매수 기회 탐색하되, 손절 기준은 엄격히 유지.","노사 파업 리스크와 기술적 하방 압력이 존재하나, MA20 지지선 부근의 저가 매수 기회 (dim_2) 로 판단하여 고위험 성향에 따라 제한적 매수합니다."
simulation_20260715_bearish_30_20260227_20260601,2026-03-06,9,am,A005,1,news_20260306_종목_0453f8a0,phasefake_20260306_M01_R,"노사협상 결렬과 쟁의 절차, 노조가 반도체 생산라인 일부의 파업 일정과 공급 차질 대응 계획을 최종 확정했다는 내용이 후속 협의에서도 재확인됐다 재확인 관측…후속 협의 주목",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, selected",True,True,False,True,mixed,buy,10,"반도체 수출 호조로 장기적 가치에는 변함이 없으나, 노사 분쟁으로 인한 단기 공급 차질 우려가 커졌습니다. 안정성을 중시하는 저로서는 변동성 확대 시 리스크 관리가 최우선 과제입니다.",내재가치 저평가 구간이나 노사 분쟁으로 단기 변동성 우려. 현금 보유액이 적어 추가 대응 여력을 확보하기 위해 제한적으로 매수.
simulation_20260715_bearish_30_20260227_20260601,2026-03-06,9,am,A007,2,news_20260306_종목_0453f8a0,phasefake_20260306_M01_R,"노사협상 결렬과 쟁의 절차, 노조가 반도체 생산라인 일부의 파업 일정과 공급 차질 대응 계획을 최종 확정했다는 내용이 후속 협의에서도 재확인됐다 재확인 관측…후속 협의 주목",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, search, selected",True,True,True,True,mixed,buy,50,"파업 리스크로 단기 변동성은 커지나, 반도체 수출 호조와 내재가치 매력은 유지되므로 장기 관점에서는 보유 가치를 인정하되, 리스크 관리에 유의해야 함.",내재가치 매력과 MA20 지지선 부근의 저평가 구간을 매수 기회로 판단. 파업 리스크는 단기 변동성 요인이나 중장기 우상향 흐름 유지. 현금 비중 58%로 추가 매수 여력 충분.
simulation_20260715_bearish_30_20260227_20260601,2026-03-06,9,am,A010,1,news_20260306_종목_0453f8a0,phasefake_20260306_M01_R,"노사협상 결렬과 쟁의 절차, 노조가 반도체 생산라인 일부의 파업 일정과 공급 차질 대응 계획을 최종 확정했다는 내용이 후속 협의에서도 재확인됐다 재확인 관측…후속 협의 주목",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, selected",True,True,False,True,mixed,sell,10,"반도체 수출 호조는 장기적 우위지만, 노조 파업으로 인한 공급 차질 우려가 단기 주가 하방 압력으로 작용하고 있어 신중한 접근이 필요함.","노조 파업으로 공급 리스크가 구체화되어 단기 변동성 확대 우려가 있으며, 현재 현금 비중 (5.1%) 이 낮아 방어선 유지가 중요함. 가치 투자 원칙을 유지하되, 손실 폭 확대 (-8.12%) 와 현금 부족으로 리스크 관리 우선순위가 높아짐에 따라 이성적으로 일부 매도하여 현금 확보."
simulation_20260715_bearish_30_20260227_20260601,2026-03-06,9,am,A011,1,news_20260306_종목_0453f8a0,phasefake_20260306_M01_R,"노사협상 결렬과 쟁의 절차, 노조가 반도체 생산라인 일부의 파업 일정과 공급 차질 대응 계획을 최종 확정했다는 내용이 후속 협의에서도 재확인됐다 재확인 관측…후속 협의 주목",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, selected",True,True,False,True,mixed,buy,19,"반도체 수출 호조로 내재가치 확신, 노사 분쟁은 단기 변동성 요인이나 저평가 매수 기회로 판단.","반도체 수출 103% 증가로 내재가치 저평가 구간 확인, MA20(181,735 원) 지지선 부근에서 매수 기회로 판단. 미실현손익 -7.82% 이나 가치 투자 관점에서 매도 시점이 아님."
simulation_20260715_bearish_30_20260227_20260601,2026-03-06,9,am,A009,0,news_20260306_종목_0453f8a0,phasefake_20260306_M01_R,"노사협상 결렬과 쟁의 절차, 노조가 반도체 생산라인 일부의 파업 일정과 공급 차질 대응 계획을 최종 확정했다는 내용이 후속 협의에서도 재확인됐다 재확인 관측…후속 협의 주목",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, selected",True,False,False,True,mixed,sell,40,기술적 약세와 뉴스 리스크로 단기 방어 우선. MA20 지지 확인 전 관망.,MA5 하단 기술적 약세와 파업 뉴스 리스크로 단기 방어 우선. MA20 지지 확인 전 보유 수량 축소하여 손실 확대 위험 관리.
simulation_20260715_bearish_30_20260227_20260601,2026-03-06,9,am,A012,1,news_20260306_종목_0453f8a0,phasefake_20260306_M01_R,"노사협상 결렬과 쟁의 절차, 노조가 반도체 생산라인 일부의 파업 일정과 공급 차질 대응 계획을 최종 확정했다는 내용이 후속 협의에서도 재확인됐다 재확인 관측…후속 협의 주목",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, selected",True,True,False,True,mixed,sell,50,수출 호조와 노사 리스크가 공존하는 혼조장. MA20 지지 확인 전까지는 현금 확보하며 관망이 최선. 손실 축소보다 리스크 관리가 우선.,노사 분쟁으로 인한 생산 차질 우려와 MA20 지지선 미확인 시점에서 리스크 관리가 우선. 최근 하락세와 거래량 부진으로 방어적 매도 결정.
simulation_20260715_bearish_30_20260227_20260601,2026-03-06,9,am,A013,1,news_20260306_종목_0453f8a0,phasefake_20260306_M01_R,"노사협상 결렬과 쟁의 절차, 노조가 반도체 생산라인 일부의 파업 일정과 공급 차질 대응 계획을 최종 확정했다는 내용이 후속 협의에서도 재확인됐다 재확인 관측…후속 협의 주목",노사협상 결렬과 쟁의 절차,synthetic_misinformation,"base, read, selected",True,True,False,True,mixed,buy,5,파업 리스크로 단기 변동성 확대되나 MA20 지지선에서 반등 가능성 높음. 수출 호조와 기술적 지지를 믿고 하락 시 매수 기회로 삼음.,"MA20 지지선 부근 반등 가능성과 수출 호조 펀더멘털을 믿고, 손실 구간에서의 평균 단가 하향 (처분효과) 을 위해 매수합니다."
