run_id,date,turn,subturn,agent_id,decision_date,market_features_date,news_start_date,news_start_time,news_max_date,news_end_time,execution_date,information_mode,stock_code,action,quantity,reason
chunk_009_2026-04-23_2026-04-29,2026-04-23,1,am,A026,2026-04-23,2026-04-22,2026-04-22,15:30,2026-04-23,08:59,2026-04-23,pre_close_cutoff,005930,buy,100,"내재가치 대비 저평가 구간이나, 노사 갈등 및 파업 리스크로 인해 초기 진입은 신중하게 진행합니다. 반도체 호황 기대감에 따라 매수하지만, 변동성 확대 가능성을 고려해 전체 자산의 20% 수준으로 제한적으로 매수합니다."
chunk_009_2026-04-23_2026-04-29,2026-04-23,1,am,A028,2026-04-23,2026-04-22,2026-04-22,15:30,2026-04-23,08:59,2026-04-23,pre_close_cutoff,005930,buy,224,"MA5 와 MA20 의 상승 정렬 및 거래량 증가로 확인된 강세 추세에 따라, 고위험 선호 성향을 반영해 최대 허용 범위 내에서 매수합니다."
chunk_009_2026-04-23_2026-04-29,2026-04-23,1,am,A027,2026-04-23,2026-04-22,2026-04-22,15:30,2026-04-23,08:59,2026-04-23,pre_close_cutoff,005930,buy,224,"기술적 지표상 상승 추세이나 노조 파업 우려로 단기 변동성 클 것. 관망 불가로 인해 기술적 매수 신호를 따르되, 집중 투자 리스크를 고려해 최대 허용 범위 내에서 진입합니다."
chunk_009_2026-04-23_2026-04-29,2026-04-23,1,am,A029,2026-04-23,2026-04-22,2026-04-22,15:30,2026-04-23,08:59,2026-04-23,pre_close_cutoff,005930,buy,224,"MA5 돌파와 반도체 호황, GDP 성장 호재로 상승 추세가 명확함. 고위험 선호 성향과 높은 신뢰도 (confidence: high) 에 따라 제한된 현금 범위 내에서 최대 비중으로 추세 추종 매수."
chunk_009_2026-04-23_2026-04-29,2026-04-23,1,am,A030,2026-04-23,2026-04-22,2026-04-22,15:30,2026-04-23,08:59,2026-04-23,pre_close_cutoff,005930,buy,100,"거래 제약으로 매수가 필수이나, 현재 주가가 MA20 대비 12% 프리미엄으로 밸류에이션이 적정~비싼 수준입니다. 특히 울산 거주자로서 노동 이슈 뉴스가 불안감을 주므로, 초기 진입은 제한적으로 진행하여 안전마진을 확보합니다."
chunk_009_2026-04-23_2026-04-29,2026-04-23,2,pm,A004,2026-04-23,2026-04-23,2026-04-23,08:59,2026-04-23,15:30,2026-04-23,pre_close_cutoff,005930,sell,50,"현재가 (224,500 원) 가 평균 매수 단가 (223,000 원) 보다 높아 수익 구간이므로, 처분효과 성향에 따라 소폭 수익을 실현합니다. 기술적 상승 추세는 유지되나 뉴스 호재 부재 및 단기 과매수 우려로 추가 매수보다는 현금 확보를 우선합니다."
chunk_009_2026-04-23_2026-04-29,2026-04-23,2,pm,A006,2026-04-23,2026-04-23,2026-04-23,08:59,2026-04-23,15:30,2026-04-23,pre_close_cutoff,005930,buy,100,"57 조 영업이익과 코스피 6500 돌파로 상승 모멘텀이 강력하며, 기술적 돌파 신호가 확인됨. 검증된 자산으로서 추가 상승 여력이 있어 현금 비중을 활용해 매수합니다."
chunk_009_2026-04-23_2026-04-29,2026-04-23,2,pm,A001,2026-04-23,2026-04-23,2026-04-23,08:59,2026-04-23,15:30,2026-04-23,pre_close_cutoff,005930,sell,10,"현재 주가가 역사적 고점 부근으로 가치평가 지표상 저평가 구간이 아니며, 단기 조정 가능성에 대비해 수익 일부 실현 및 현금 비중을 높여 향후 저가 매수 기회를 확보합니다."
chunk_009_2026-04-23_2026-04-29,2026-04-23,2,pm,A003,2026-04-23,2026-04-23,2026-04-23,08:59,2026-04-23,15:30,2026-04-23,pre_close_cutoff,005930,buy,100,실적 755% 증가로 내재가치 저평가 지속 확인. 주주 지지로 노조 리스크 소멸되어 성장성 반영 매수. 현금 여력 활용하여 비중 확대.
chunk_009_2026-04-23_2026-04-29,2026-04-23,2,pm,A008,2026-04-23,2026-04-23,2026-04-23,08:59,2026-04-23,15:30,2026-04-23,pre_close_cutoff,005930,buy,111,이동평균 정배열과 거래량 증가 등 기술적 돌파 신호 확인. AI 수혜 및 실적 호조로 뉴스 감정이 긍정적. 고위험 고수익 성향에 따라 추세 추종 매수.
chunk_009_2026-04-23_2026-04-29,2026-04-23,2,pm,A002,2026-04-23,2026-04-23,2026-04-23,08:59,2026-04-23,15:30,2026-04-23,pre_close_cutoff,005930,buy,10,"AI 수요 지속과 개인투자자 지지세로 인한 상승 모멘텀이 확인되며, 노조 이슈 리스크 완화로 장기 보유 의지가 강화됨. 높은 현금 비중을 활용하되, 사상 최고치 구간 변동성을 고려해 소량 매수."
chunk_009_2026-04-23_2026-04-29,2026-04-23,2,pm,A005,2026-04-23,2026-04-23,2026-04-23,08:59,2026-04-23,15:30,2026-04-23,pre_close_cutoff,005930,buy,100,"실적 호조와 반도체 슈퍼사이클로 내재가치가 높게 평가되며, 상승 추세가 명확합니다. 현금 비중이 높아 추가 매수를 통해 평균 단가 조절 및 포트폴리오 비중 확대를 꾀합니다."
chunk_009_2026-04-23_2026-04-29,2026-04-23,2,pm,A009,2026-04-23,2026-04-23,2026-04-23,08:59,2026-04-23,15:30,2026-04-23,pre_close_cutoff,005930,buy,100,강세장 흐름과 기술적 돌파 신호에 따른 추세 추종 매수. 현재 수익 상태인 보유 물량을 추가 매수하여 상승 여력 확보.
chunk_009_2026-04-23_2026-04-29,2026-04-23,2,pm,A010,2026-04-23,2026-04-23,2026-04-23,08:59,2026-04-23,15:30,2026-04-23,pre_close_cutoff,005930,buy,50,"57 조 영업이익과 AI/반도체 슈퍼사이클 호재로 상승 모멘텀이 강하며, 노조 리스크가 완화되어 중장기 보유 가치가 높습니다. 현금 비중 50% 를 활용하여 성장성에 대한 노출을 확대하되, 고점 부근의 변동성을 고려하여 제한적으로 매수합니다."
chunk_009_2026-04-23_2026-04-29,2026-04-23,2,pm,A014,2026-04-23,2026-04-23,2026-04-23,08:59,2026-04-23,15:30,2026-04-23,pre_close_cutoff,005930,buy,100,"MA5(218,300 원) 돌파 및 1 분기 영업이익 755% 증가 등 실적 호조로 상승 모멘텀이 강력합니다. 현금 비중이 77.7% 로 높아 추가 매수 여력이 충분하며, 기술적 지표와 실적이 일치해 신뢰도가 높습니다."
chunk_009_2026-04-23_2026-04-29,2026-04-23,2,pm,A012,2026-04-23,2026-04-23,2026-04-23,08:59,2026-04-23,15:30,2026-04-23,pre_close_cutoff,005930,buy,50,실적 호조 (755% 증가) 와 기술적 돌파 신호 (MA5/MA20 골든크로스) 로 상승 모멘텀이 강력함. 포트폴리오 관점에서 현금 비중이 높아 추세 추종 차원에서 매수.
chunk_009_2026-04-23_2026-04-29,2026-04-23,2,pm,A013,2026-04-23,2026-04-23,2026-04-23,08:59,2026-04-23,15:30,2026-04-23,pre_close_cutoff,005930,buy,111,755% 영업이익 호조와 기술적 돌파 신호로 상승 추세가 확고함. 현금 비중이 높아 고위험 고수익 성향에 따라 최대 매수 한도 내에서 집중 투자.
chunk_009_2026-04-23_2026-04-29,2026-04-23,2,pm,A011,2026-04-23,2026-04-23,2026-04-23,08:59,2026-04-23,15:30,2026-04-23,pre_close_cutoff,005930,buy,111,"755% 영업이익 증가와 AI/HBM 성장으로 내재가치가 상승했으며, 상승 모멘텀이 지속되는 상황에서 고위험 고수익 성향과 집중 투자 성향을 반영해 현금 비중을 활용해 매수합니다."
chunk_009_2026-04-23_2026-04-29,2026-04-23,2,pm,A007,2026-04-23,2026-04-23,2026-04-23,08:59,2026-04-23,15:30,2026-04-23,pre_close_cutoff,005930,sell,50,"PER/PB 등 핵심 밸류에이션 지표 부재로 현재 가격의 적정성 판단이 어렵고, 노조 리스크로 변동성 우려가 있습니다. 따라서 단기 수익을 일부 확정하고 포트폴리오 집중도를 낮추기 위해 매도합니다."
chunk_009_2026-04-23_2026-04-29,2026-04-23,2,pm,A015,2026-04-23,2026-04-23,2026-04-23,08:59,2026-04-23,15:30,2026-04-23,pre_close_cutoff,005930,sell,100,"실적 호조는 확인되었으나 노조 파업 리스크와 가치평가 지표 (PE/PB) 부재로 인해 현재 주가 수준에 대한 불확실성이 큼. 안정적 자산 선호 성향과 리스크 관리 우선 원칙에 따라 보유 주식 전량 매도하여 현금 비중을 높이고, 향후 명확한 밸류에이션 근거가 생길 때까지 관망 (매수 재개) 하는 것이 적절함."
chunk_009_2026-04-23_2026-04-29,2026-04-23,2,pm,A018,2026-04-23,2026-04-23,2026-04-23,08:59,2026-04-23,15:30,2026-04-23,pre_close_cutoff,005930,buy,100,기술적 돌파 신호와 상승 추세 확신으로 현금 비중을 줄여 추가 매수합니다. 노조 리스크는 지지층 결집으로 해석되어 매수 장벽이 낮습니다.
chunk_009_2026-04-23_2026-04-29,2026-04-23,2,pm,A021,2026-04-23,2026-04-23,2026-04-23,08:59,2026-04-23,15:30,2026-04-23,pre_close_cutoff,005930,buy,100,"MA5 지지 확인 및 상승 추세 지속, 개인 투자자 방어적 지지로 노조 리스크 완화. 현금 비중 50% 로 추가 매수 여력 충분."
chunk_009_2026-04-23_2026-04-29,2026-04-23,2,pm,A019,2026-04-23,2026-04-23,2026-04-23,08:59,2026-04-23,15:30,2026-04-23,pre_close_cutoff,005930,sell,50,"현재 주가가 평균 매수 단가 대비 수익 상태이므로 페르소나의 처분효과에 따라 차익 실현 매도하며, 밸류에이션 부담과 노사 리스크로 인해 추가 보유 리스크를 줄임."
chunk_009_2026-04-23_2026-04-29,2026-04-23,2,pm,A022,2026-04-23,2026-04-23,2026-04-23,08:59,2026-04-23,15:30,2026-04-23,pre_close_cutoff,005930,buy,100,"755% 실적 성장으로 밸류에이션 부담이 완화되었고, 높은 현금 비중 (88%) 을 활용하여 성장 모멘텀을 포착합니다. 노사 갈등 리스크는 주주 반발로 완화되었으나, 사상 최고치 부근의 변동성을 고려하여 제한적으로 매수합니다."
chunk_009_2026-04-23_2026-04-29,2026-04-23,2,pm,A020,2026-04-23,2026-04-23,2026-04-23,08:59,2026-04-23,15:30,2026-04-23,pre_close_cutoff,005930,buy,100,"실적 호조와 기술적 돌파 (MA5/MA20 상승 정렬) 로 상승 모멘텀이 강력하며, 현금 비중 50% 로 추가 매수 여력이 충분함. 고위험 고수익 성향에 따라 상승 추세를 적극 활용함."
chunk_009_2026-04-23_2026-04-29,2026-04-23,2,pm,A023,2026-04-23,2026-04-23,2026-04-23,08:59,2026-04-23,15:30,2026-04-23,pre_close_cutoff,005930,sell,30,"현재가 22 만 4 천 5 백 원은 내재가치 대비 적정 수준으로 저가 매수 구간이 아니며, 노조 관련 헤드라인으로 인한 단기 변동성 리스크가 존재합니다. 따라서 소폭의 미실현 수익을 확정하고, 단일 종목 집중 리스크를 줄이기 위해 제한적으로 매도합니다."
chunk_009_2026-04-23_2026-04-29,2026-04-23,2,pm,A017,2026-04-23,2026-04-23,2026-04-23,08:59,2026-04-23,15:30,2026-04-23,pre_close_cutoff,005930,sell,50,단기 3.2% 급등으로 밸류에이션 부담과 노조 파업 뉴스 악재가 공존하여 수익 실현 및 리스크 감소 목적
chunk_009_2026-04-23_2026-04-29,2026-04-23,2,pm,A025,2026-04-23,2026-04-23,2026-04-23,08:59,2026-04-23,15:30,2026-04-23,pre_close_cutoff,005930,buy,100,"1 분기 영업이익 755% 증가와 코스피 6500 돌파로 상승 추세가 명확하며, MA5 돌파와 거래량 증가 등 기술적 신호가 강합니다. 현금 비중이 높아 추가 매수 여력이 충분하여 추세 추종 전략에 따라 매수합니다."
chunk_009_2026-04-23_2026-04-29,2026-04-23,2,pm,A024,2026-04-23,2026-04-23,2026-04-23,08:59,2026-04-23,15:30,2026-04-23,pre_close_cutoff,005930,buy,111,"코스피 사상 최고치 돌파와 반도체 섹터 훈풍 등 기술적, 뉴스적 호재가 강세 추세를 확인시켰습니다. 고위험 고수익 성향과 추세 추종 전략에 따라 수익 보유 원칙을 적용해 추가 매수로 포지션을 확대합니다."
chunk_009_2026-04-23_2026-04-29,2026-04-23,2,pm,A026,2026-04-23,2026-04-23,2026-04-23,08:59,2026-04-23,15:30,2026-04-23,pre_close_cutoff,005930,buy,100,57 조 원 영업이익으로 내재가치 재평가 필요. 현재 주가는 실적 반영 후에도 저평가 구간. 현금 비중 77.7% 로 기회비용 우려가 있어 일부 매수 실행. 울산 현장 노사 갈등 리스크로 전량 투입은 자제.
chunk_009_2026-04-23_2026-04-29,2026-04-23,2,pm,A016,2026-04-23,2026-04-23,2026-04-23,08:59,2026-04-23,15:30,2026-04-23,pre_close_cutoff,005930,sell,10,단기 과열 우려와 노사 이슈 리스크로 인해 소폭 매도하여 수익 확정 및 현금 비중 유지.
chunk_009_2026-04-23_2026-04-29,2026-04-23,2,pm,A027,2026-04-23,2026-04-23,2026-04-23,08:59,2026-04-23,15:30,2026-04-23,pre_close_cutoff,005930,buy,100,"실적 호조 (755% 증가) 와 기술적 돌파 신호로 상승 추세가 명확하며, 노조 리스크가 시장 심리에 상쇄되어 매수 관점이 우세합니다. 과거 손절 후 저가 매수 기회 놓침을 반성하여 추세를 따라 적극적으로 매수합니다."
chunk_009_2026-04-23_2026-04-29,2026-04-23,2,pm,A028,2026-04-23,2026-04-23,2026-04-23,08:59,2026-04-23,15:30,2026-04-23,pre_close_cutoff,005930,buy,111,기술적 돌파 (MA5 상향) 와 나주 반도체 벨트 호재가 상승 모멘텀을 강화합니다. 현금 50% 보유 여력을 바탕으로 고위험 고수익 선호 성향에 따라 추세를 따라 매수합니다.
chunk_009_2026-04-23_2026-04-29,2026-04-23,2,pm,A030,2026-04-23,2026-04-23,2026-04-23,08:59,2026-04-23,15:30,2026-04-23,pre_close_cutoff,005930,sell,50,"밸류에이션 관점에서 현재 주가가 비싸며 코스피 6500 점 수준에서 시장 과열 우려가 있음. 과거 투자 성과가 낮아 수익 실현을 통한 리스크 관리가 필요하며, 현재 소폭의 수익을 확정하여 방어적 포지션을 강화함."
chunk_009_2026-04-23_2026-04-29,2026-04-23,2,pm,A029,2026-04-23,2026-04-23,2026-04-23,08:59,2026-04-23,15:30,2026-04-23,pre_close_cutoff,005930,buy,111,"코스피 사상 최고치와 기술적 돌파 신호로 상승 추세가 확고하며, 반도체 호황과 유동성 공급이 모멘텀을 지속시킬 전망이다. 이전 수익 실현 매도가 모멘텀을 과소평가한 것으로 판단되어 현금 비중을 활용해 추세를 따라 매수합니다."
chunk_009_2026-04-23_2026-04-29,2026-04-24,3,am,A003,2026-04-24,2026-04-23,2026-04-23,15:30,2026-04-24,08:59,2026-04-24,pre_close_cutoff,005930,sell,60,노조 파업 리스크와 단기 조정 가능성에 따라 리스크 관리 차원에서 일부 매도합니다. 현재 수익 보호 및 현금 확보를 통해 향후 노사 합의 시 저가 매수 여력을 확보합니다.
chunk_009_2026-04-23_2026-04-29,2026-04-24,3,am,A002,2026-04-24,2026-04-23,2026-04-23,15:30,2026-04-24,08:59,2026-04-24,pre_close_cutoff,005930,sell,20,노조 파업과 기술 유출 등 뉴스 악재로 인한 단기 변동성 우려가 커져 수익 실현과 리스크 관리가 우선입니다. 내재가치 매력은 있으나 단기 하방 압력을 고려해 일부 매도합니다.
chunk_009_2026-04-23_2026-04-29,2026-04-24,3,am,A004,2026-04-24,2026-04-23,2026-04-23,15:30,2026-04-24,08:59,2026-04-24,pre_close_cutoff,005930,sell,50,"소폭의 미실현 수익 (255,000 원) 에 대해 처분효과에 따라 수익 실현 매도를 실행합니다. 또한 노조 파업 및 기술 유출 관련 부정적 뉴스 헤드라인에 대한 공포 심리를 고려하여 단기 리스크를 일부 줄입니다."
chunk_009_2026-04-23_2026-04-29,2026-04-24,3,am,A001,2026-04-24,2026-04-23,2026-04-23,15:30,2026-04-24,08:59,2026-04-24,pre_close_cutoff,005930,sell,50,"노조 파업 리스크와 기술 유출 우려로 단기 변동성이 확대될 것으로 판단되어, 소폭의 미실현 수익을 확정하고 위험 노출을 줄이기 위해 매도합니다."
chunk_009_2026-04-23_2026-04-29,2026-04-24,3,am,A006,2026-04-24,2026-04-23,2026-04-23,15:30,2026-04-24,08:59,2026-04-24,pre_close_cutoff,005930,sell,100,"현재 주가가 수익 구간 (미실현손익 +150,000 원) 에 진입했으나, 노조 파업 및 기술 유출 악재로 단기 변동성 우려가 커짐. 기술적 상승 추세 유지 중이나 뉴스 리스크에 민감한 심리 반영하여 수익 확정 우선."
chunk_009_2026-04-23_2026-04-29,2026-04-24,3,am,A005,2026-04-24,2026-04-23,2026-04-23,15:30,2026-04-24,08:59,2026-04-24,pre_close_cutoff,005930,sell,50,"노조 파업 등 뉴스 악재로 인한 단기 리스크가 안정적 자산 선호 성향과 충돌하여, 소폭 수익 실현 및 집중 리스크 완화를 위해 매도합니다."
chunk_009_2026-04-23_2026-04-29,2026-04-24,3,am,A008,2026-04-24,2026-04-23,2026-04-23,15:30,2026-04-24,08:59,2026-04-24,pre_close_cutoff,005930,buy,56,기술적 상승 추세 (MA5 방어) 와 AI 수요 호황이 지속되고 있어 매수 관점 유지. 현금 여력이 충분하므로 고위험 고수익 성향에 따라 포지션 확대.
chunk_009_2026-04-23_2026-04-29,2026-04-24,3,am,A007,2026-04-24,2026-04-23,2026-04-23,15:30,2026-04-24,08:59,2026-04-24,pre_close_cutoff,005930,sell,50,"노조의 45 조원 성과급 요구와 기술 유출 사건으로 단기 변동성 확대 우려가 큽니다. 현재 주가는 내재가치 대비 저평가 구간이 아니므로 안전마진이 부족합니다. 기존 집중 투자 성향을 고려할 때, 리스크 관리를 위해 보유 물량의 일부를 매도하여 현금 비중을 확보하고 포트폴리오 안정성을 높입니다."
chunk_009_2026-04-23_2026-04-29,2026-04-24,3,am,A010,2026-04-24,2026-04-23,2026-04-23,15:30,2026-04-24,08:59,2026-04-24,pre_close_cutoff,005930,sell,86,노조 파업 리스크 심화와 내재가치 불확실성 증가로 단기 변동성 우려가 큼. 안정성 선호 성향에 따라 리스크 노출을 줄이기 위해 보유 물량의 약 30% 매도.
chunk_009_2026-04-23_2026-04-29,2026-04-24,3,am,A009,2026-04-24,2026-04-23,2026-04-23,15:30,2026-04-24,08:59,2026-04-24,pre_close_cutoff,005930,sell,50,"파업 및 기술 유출 등 부정적 뉴스 헤드라인이 주가 변동성 확대 우려를 높이고 있어, 소폭 수익 (0.34%) 을 확정하고 현금 비중을 늘리는 것이 안전함. 기술적 상승 추세와 뉴스 악재가 상충하여 위조 돌파 (Fakeout) 가능성도 존재하므로 리스크 관리 우선."
